county_fips,county_name,polygon_group,point_order,longitude,latitude
37039,Cherokee County,37039-1-1,98,-84.257719,35.246177
37039,Cherokee County,37039-1-1,99,-84.260319,35.241877
37039,Cherokee County,37039-1-1,100,-84.275420,35.234777
37039,Cherokee County,37039-1-1,101,-84.282520,35.227877
37039,Cherokee County,37039-1-1,102,-84.283220,35.226577
37039,Cherokee County,37039-1-1,103,-84.287982,35.224468
37039,Cherokee County,37039-1-1,104,-84.289621,35.224677
37039,Cherokee County,37039-1-1,105,-84.290240,35.225572
37039,Cherokee County,37039-1-1,106,-84.292320,35.206689
37039,Cherokee County,37039-1-1,107,-84.292321,35.206677
37039,Cherokee County,37039-1-1,108,-84.295238,35.182442
37039,Cherokee County,37039-1-1,109,-84.297844,35.168346
37039,Cherokee County,37039-1-1,110,-84.298006,35.167468
37039,Cherokee County,37039-1-1,111,-84.304809,35.121702
37039,Cherokee County,37039-1-1,112,-84.304846,35.121414
37039,Cherokee County,37039-1-1,113,-84.308437,35.093173
37039,Cherokee County,37039-1-1,114,-84.308569,35.092782
37039,Cherokee County,37039-1-1,115,-84.308576,35.092761
37039,Cherokee County,37039-1-1,116,-84.310022,35.078883
37039,Cherokee County,37039-1-1,117,-84.317475,35.021964
37041,Chowan County,37041-1-1,1,-76.719401,36.199441
37041,Chowan County,37041-1-1,2,-76.721445,36.147838
37041,Chowan County,37041-1-1,3,-76.701545,36.101707
37041,Chowan County,37041-1-1,4,-76.681255,36.054671
37041,Chowan County,37041-1-1,5,-76.676484,36.043612
37041,Chowan County,37041-1-1,6,-76.653332,36.035124
37041,Chowan County,37041-1-1,7,-76.631745,36.038283
37041,Chowan County,37041-1-1,8,-76.615423,36.037757
37041,Chowan County,37041-1-1,9,-76.614435,36.037353
37041,Chowan County,37041-1-1,10,-76.603840,36.033018
37041,Chowan County,37041-1-1,11,-76.589625,36.015644
37041,Chowan County,37041-1-1,12,-76.580674,36.007220
37041,Chowan County,37041-1-1,13,-76.575936,36.006167
37041,Chowan County,37041-1-1,14,-76.563300,36.009852
37041,Chowan County,37041-1-1,15,-76.547505,36.009852
37041,Chowan County,37041-1-1,16,-76.514335,36.005640
37041,Chowan County,37041-1-1,17,-76.491959,36.018013
37041,Chowan County,37041-1-1,18,-76.459316,36.024331
37041,Chowan County,37041-1-1,19,-76.458789,36.028016
37041,Chowan County,37041-1-1,20,-76.451418,36.039073
37041,Chowan County,37041-1-1,21,-76.442994,36.042758
37041,Chowan County,37041-1-1,22,-76.420881,36.060660
37041,Chowan County,37041-1-1,23,-76.412984,36.072243
37041,Chowan County,37041-1-1,24,-76.411860,36.075335
37041,Chowan County,37041-1-1,25,-76.445591,36.075903
37041,Chowan County,37041-1-1,26,-76.478789,36.093554
37041,Chowan County,37041-1-1,27,-76.491230,36.084892
37041,Chowan County,37041-1-1,28,-76.517532,36.097401
37041,Chowan County,37041-1-1,29,-76.544185,36.096398
37041,Chowan County,37041-1-1,30,-76.570850,36.107880
37041,Chowan County,37041-1-1,31,-76.590107,36.238862
37041,Chowan County,37041-1-1,32,-76.587079,36.248920
37041,Chowan County,37041-1-1,33,-76.572613,36.258073
37041,Chowan County,37041-1-1,34,-76.567586,36.277393
37041,Chowan County,37041-1-1,35,-76.568748,36.309269
37041,Chowan County,37041-1-1,36,-76.559646,36.351056
37041,Chowan County,37041-1-1,37,-76.570756,36.334295
37041,Chowan County,37041-1-1,38,-76.613072,36.323966
37041,Chowan County,37041-1-1,39,-76.640402,36.328828
37041,Chowan County,37041-1-1,40,-76.650375,36.311569
37041,Chowan County,37041-1-1,41,-76.669975,36.315214
37041,Chowan County,37041-1-1,42,-76.688440,36.299048
37041,Chowan County,37041-1-1,43,-76.696571,36.296138
37041,Chowan County,37041-1-1,44,-76.694813,36.285023
37041,Chowan County,37041-1-1,45,-76.691640,36.277317
37041,Chowan County,37041-1-1,46,-76.675462,36.266882
37041,Chowan County,37041-1-1,47,-76.719401,36.199441
37043,Clay County,37043-1-1,1,-84.004595,34.994132
37043,Clay County,37043-1-1,2,-84.005259,34.987440
37043,Clay County,37043-1-1,3,-83.963270,34.987468
37043,Clay County,37043-1-1,4,-83.936646,34.987485
37043,Clay County,37043-1-1,5,-83.936427,34.987485
37043,Clay County,37043-1-1,6,-83.922421,34.987459
37043,Clay County,37043-1-1,7,-83.831097,34.987289
37043,Clay County,37043-1-1,8,-83.800140,34.987442
37043,Clay County,37043-1-1,9,-83.790893,34.987488
37043,Clay County,37043-1-1,10,-83.790863,34.987488
37043,Clay County,37043-1-1,11,-83.749893,34.987691
37043,Clay County,37043-1-1,12,-83.619985,34.986592
37043,Clay County,37043-1-1,13,-83.620185,34.992091
37043,Clay County,37043-1-1,14,-83.549381,34.992492
37043,Clay County,37043-1-1,15,-83.482952,34.993483
37043,Clay County,37043-1-1,16,-83.510597,35.005157
37043,Clay County,37043-1-1,17,-83.520764,34.996612
37043,Clay County,37043-1-1,18,-83.521326,35.018280
37043,Clay County,37043-1-1,19,-83.543474,35.038746
37043,Clay County,37043-1-1,20,-83.557359,35.038636
37043,Clay County,37043-1-1,21,-83.562232,35.059424
37043,Clay County,37043-1-1,22,-83.581847,35.078075
37043,Clay County,37043-1-1,23,-83.587521,35.092332
37043,Clay County,37043-1-1,24,-83.612623,35.102752
37043,Clay County,37043-1-1,25,-83.620060,35.126277
37043,Clay County,37043-1-1,26,-83.634273,35.121232
37043,Clay County,37043-1-1,27,-83.657073,35.140139
37043,Clay County,37043-1-1,28,-83.645148,35.145280
37043,Clay County,37043-1-1,29,-83.659004,35.159891
37043,Clay County,37043-1-1,30,-83.716915,35.154189
37043,Clay County,37043-1-1,31,-83.726359,35.145485
37043,Clay County,37043-1-1,32,-83.738129,35.155950
37043,Clay County,37043-1-1,33,-83.749772,35.161177
37043,Clay County,37043-1-1,34,-83.820598,35.139187
37043,Clay County,37043-1-1,35,-83.840733,35.143841
37043,Clay County,37043-1-1,36,-83.862751,35.132447
37043,Clay County,37043-1-1,37,-83.863651,35.120421
37043,Clay County,37043-1-1,38,-83.907483,35.078483
37043,Clay County,37043-1-1,39,-83.926865,35.067050
37043,Clay County,37043-1-1,40,-83.932371,35.069395
37043,Clay County,37043-1-1,41,-83.964019,35.048077
37043,Clay County,37043-1-1,42,-83.956450,35.026515
37043,Clay County,37043-1-1,43,-83.979847,35.005867
37043,Clay County,37043-1-1,44,-84.004595,34.994132
37045,Cleveland County,37045-1-1,1,-81.768109,35.180388
37045,Cleveland County,37045-1-1,2,-81.763413,35.180249
37045,Cleveland County,37045-1-1,3,-81.738492,35.179511
37045,Cleveland County,37045-1-1,4,-81.716259,35.178852
37045,Cleveland County,37045-1-1,5,-81.680801,35.177331
37045,Cleveland County,37045-1-1,6,-81.675510,35.177104
37045,Cleveland County,37045-1-1,7,-81.646707,35.175869
37045,Cleveland County,37045-1-1,8,-81.614877,35.174504
37045,Cleveland County,37045-1-1,9,-81.609549,35.174275
37045,Cleveland County,37045-1-1,10,-81.609005,35.174252
37045,Cleveland County,37045-1-1,11,-81.581681,35.173080
37045,Cleveland County,37045-1-1,12,-81.545150,35.171744
37045,Cleveland County,37045-1-1,13,-81.516871,35.170709
37045,Cleveland County,37045-1-1,14,-81.494265,35.169882
37045,Cleveland County,37045-1-1,15,-81.493401,35.169951
37045,Cleveland County,37045-1-1,16,-81.461408,35.168657
37045,Cleveland County,37045-1-1,17,-81.452398,35.168293
37045,Cleveland County,37045-1-1,18,-81.450331,35.168211
37045,Cleveland County,37045-1-1,19,-81.445627,35.168024
37045,Cleveland County,37045-1-1,20,-81.442743,35.167910
37045,Cleveland County,37045-1-1,21,-81.366691,35.164893
37045,Cleveland County,37045-1-1,22,-81.366600,35.164889
37045,Cleveland County,37045-1-1,23,-81.328039,35.163405
37045,Cleveland County,37045-1-1,24,-81.323668,35.189605
37045,Cleveland County,37045-1-1,25,-81.323883,35.208351
37045,Cleveland County,37045-1-1,26,-81.324146,35.231112
37045,Cleveland County,37045-1-1,27,-81.324147,35.231275
37045,Cleveland County,37045-1-1,28,-81.321729,35.260449
37045,Cleveland County,37045-1-1,29,-81.326212,35.262829
37045,Cleveland County,37045-1-1,30,-81.336263,35.268127
37045,Cleveland County,37045-1-1,31,-81.348996,35.274937
37045,Cleveland County,37045-1-1,32,-81.355661,35.280528
37045,Cleveland County,37045-1-1,33,-81.355128,35.294384
37045,Cleveland County,37045-1-1,34,-81.366121,35.313413
37045,Cleveland County,37045-1-1,35,-81.356682,35.330604
37045,Cleveland County,37045-1-1,36,-81.372054,35.339698
37045,Cleveland County,37045-1-1,37,-81.388134,35.348401
37045,Cleveland County,37045-1-1,38,-81.398924,35.353138
37045,Cleveland County,37045-1-1,39,-81.411094,35.367357
37045,Cleveland County,37045-1-1,40,-81.455600,35.419811
37045,Cleveland County,37045-1-1,41,-81.458803,35.423681
37045,Cleveland County,37045-1-1,42,-81.475464,35.460167
37045,Cleveland County,37045-1-1,43,-81.513004,35.523317
37045,Cleveland County,37045-1-1,44,-81.509455,35.536266
37045,Cleveland County,37045-1-1,45,-81.515421,35.558297
37045,Cleveland County,37045-1-1,46,-81.537599,35.564228
37045,Cleveland County,37045-1-1,47,-81.545299,35.564721
37045,Cleveland County,37045-1-1,48,-81.566780,35.558448
37045,Cleveland County,37045-1-1,49,-81.607193,35.566831
37045,Cleveland County,37045-1-1,50,-81.648967,35.561610
37045,Cleveland County,37045-1-1,51,-81.674224,35.568804
37045,Cleveland County,37045-1-1,52,-81.690949,35.584546
37045,Cleveland County,37045-1-1,53,-81.691989,35.580041
37045,Cleveland County,37045-1-1,54,-81.695730,35.485909
37045,Cleveland County,37045-1-1,55,-81.700971,35.400656
37045,Cleveland County,37045-1-1,56,-81.701537,35.386744
37045,Cleveland County,37045-1-1,57,-81.702853,35.357304
37045,Cleveland County,37045-1-1,58,-81.728506,35.295556
37045,Cleveland County,37045-1-1,59,-81.735212,35.279450
37045,Cleveland County,37045-1-1,60,-81.740895,35.265679
37045,Cleveland County,37045-1-1,61,-81.758536,35.224864
37045,Cleveland County,37045-1-1,62,-81.759849,35.221180
37045,Cleveland County,37045-1-1,63,-81.768109,35.180388
37047,Columbus County,37047-1-1,1,-79.071244,34.299303
37047,Columbus County,37047-1-1,2,-79.071169,34.299240
37047,Columbus County,37047-1-1,3,-78.995760,34.235954
37047,Columbus County,37047-1-1,4,-78.973818,34.217539
37047,Columbus County,37047-1-1,5,-78.963692,34.209041
37047,Columbus County,37047-1-1,6,-78.915075,34.168240
37047,Columbus County,37047-1-1,7,-78.909881,34.163881
37047,Columbus County,37047-1-1,8,-78.874747,34.134395
37047,Columbus County,37047-1-1,9,-78.872917,34.132845
37047,Columbus County,37047-1-1,10,-78.855385,34.117996
37047,Columbus County,37047-1-1,11,-78.827374,34.094272
37047,Columbus County,37047-1-1,12,-78.811710,34.081006
37047,Columbus County,37047-1-1,13,-78.797865,34.069280
37047,Columbus County,37047-1-1,14,-78.769483,34.045242
37047,Columbus County,37047-1-1,15,-78.763563,34.040228
37047,Columbus County,37047-1-1,16,-78.739920,34.020204
37047,Columbus County,37047-1-1,17,-78.712206,33.996732
37047,Columbus County,37047-1-1,18,-78.710141,33.994688
37047,Columbus County,37047-1-1,19,-78.702771,33.989268
37047,Columbus County,37047-1-1,20,-78.662530,33.954520
37047,Columbus County,37047-1-1,21,-78.651629,33.945397
37047,Columbus County,37047-1-1,22,-78.650364,33.944338
37047,Columbus County,37047-1-1,23,-78.642306,33.958479
37047,Columbus County,37047-1-1,24,-78.648351,33.965540
37047,Columbus County,37047-1-1,25,-78.630287,33.972293
37047,Columbus County,37047-1-1,26,-78.626780,33.980910
37047,Columbus County,37047-1-1,27,-78.640207,34.010764
37047,Columbus County,37047-1-1,28,-78.603531,34.026976
37047,Columbus County,37047-1-1,29,-78.584470,34.031266
37047,Columbus County,37047-1-1,30,-78.582360,34.048538
37047,Columbus County,37047-1-1,31,-78.561034,34.059163
37047,Columbus County,37047-1-1,32,-78.558542,34.093752
37047,Columbus County,37047-1-1,33,-78.548050,34.095293
37047,Columbus County,37047-1-1,34,-78.554147,34.117578
37047,Columbus County,37047-1-1,35,-78.539263,34.127462
37047,Columbus County,37047-1-1,36,-78.545218,34.145747
37047,Columbus County,37047-1-1,37,-78.524602,34.154106
37047,Columbus County,37047-1-1,38,-78.507474,34.169239
37047,Columbus County,37047-1-1,39,-78.485980,34.158819
37047,Columbus County,37047-1-1,40,-78.421545,34.140003
37047,Columbus County,37047-1-1,41,-78.391551,34.173939
37047,Columbus County,37047-1-1,42,-78.366793,34.188774
37047,Columbus County,37047-1-1,43,-78.372074,34.199059
37047,Columbus County,37047-1-1,44,-78.374998,34.203672
37047,Columbus County,37047-1-1,45,-78.254622,34.216305
37047,Columbus County,37047-1-1,46,-78.240666,34.237349
37047,Columbus County,37047-1-1,47,-78.172140,34.342059
37047,Columbus County,37047-1-1,48,-78.162350,34.357007
37047,Columbus County,37047-1-1,49,-78.202532,34.353306
37047,Columbus County,37047-1-1,50,-78.209971,34.368040
37047,Columbus County,37047-1-1,51,-78.235682,34.374713
37047,Columbus County,37047-1-1,52,-78.256085,34.399469
37047,Columbus County,37047-1-1,53,-78.335084,34.367622
37047,Columbus County,37047-1-1,54,-78.344587,34.369226
37047,Columbus County,37047-1-1,55,-78.396915,34.370747
37047,Columbus County,37047-1-1,56,-78.420732,34.378090
37047,Columbus County,37047-1-1,57,-78.445320,34.377400
37047,Columbus County,37047-1-1,58,-78.528172,34.410891
37047,Columbus County,37047-1-1,59,-78.594012,34.431443
37047,Columbus County,37047-1-1,60,-78.603770,34.441134
37047,Columbus County,37047-1-1,61,-78.648373,34.460869
37047,Columbus County,37047-1-1,62,-78.658563,34.453588
37047,Columbus County,37047-1-1,63,-78.667588,34.469645
37047,Columbus County,37047-1-1,64,-78.739056,34.466076
37047,Columbus County,37047-1-1,65,-78.830353,34.462578
37047,Columbus County,37047-1-1,66,-78.868961,34.484778
37047,Columbus County,37047-1-1,67,-78.895838,34.462116
37047,Columbus County,37047-1-1,68,-78.918348,34.451898
37047,Columbus County,37047-1-1,69,-78.947179,34.449241
37047,Columbus County,37047-1-1,70,-78.959907,34.442846
37047,Columbus County,37047-1-1,71,-78.971187,34.427470
37047,Columbus County,37047-1-1,72,-78.968015,34.397610
37047,Columbus County,37047-1-1,73,-78.998444,34.391098
37047,Columbus County,37047-1-1,74,-79.011611,34.380887
37047,Columbus County,37047-1-1,75,-79.000779,34.364655
37047,Columbus County,37047-1-1,76,-79.010893,34.352156
37047,Columbus County,37047-1-1,77,-79.025190,34.351984
37047,Columbus County,37047-1-1,78,-79.034323,34.338545
37047,Columbus County,37047-1-1,79,-79.034400,34.322571
37047,Columbus County,37047-1-1,80,-79.069701,34.305385
37047,Columbus County,37047-1-1,81,-79.071244,34.299303
37049,Craven County,37049-1-1,1,-77.473692,35.228985
37049,Craven County,37049-1-1,2,-77.451745,35.218717
37049,Craven County,37049-1-1,3,-77.329244,35.149829
37049,Craven County,37049-1-1,4,-77.281162,35.126513
37049,Craven County,37049-1-1,5,-77.209028,35.091470
37049,Craven County,37049-1-1,6,-77.188040,35.080860
37049,Craven County,37049-1-1,7,-77.188744,35.066038
37049,Craven County,37049-1-1,8,-77.148345,35.054675
37049,Craven County,37049-1-1,9,-77.122787,35.072951
37049,Craven County,37049-1-1,10,-77.116065,35.074107
37049,Craven County,37049-1-1,11,-77.098833,35.027096
37049,Craven County,37049-1-1,12,-77.103101,35.017070
37049,Craven County,37049-1-1,13,-77.106894,34.893249
37049,Craven County,37049-1-1,14,-77.108851,34.830780
37049,Craven County,37049-1-1,15,-77.047249,34.836416
37049,Craven County,37049-1-1,16,-77.078263,34.811322
37049,Craven County,37049-1-1,17,-76.954438,34.809066
37049,Craven County,37049-1-1,18,-76.954773,34.824508
37049,Craven County,37049-1-1,19,-76.938835,34.827190
37049,Craven County,37049-1-1,20,-76.882306,34.836685
37049,Craven County,37049-1-1,21,-76.882312,34.840714
37049,Craven County,37049-1-1,22,-76.883052,34.844896
37049,Craven County,37049-1-1,23,-76.771766,34.846677
37049,Craven County,37049-1-1,24,-76.766430,34.848795
37049,Craven County,37049-1-1,25,-76.760032,34.847050
37049,Craven County,37049-1-1,26,-76.756740,34.846882
37049,Craven County,37049-1-1,27,-76.691850,34.871067
37049,Craven County,37049-1-1,28,-76.684350,34.897972
37049,Craven County,37049-1-1,29,-76.662462,34.912257
37049,Craven County,37049-1-1,30,-76.652571,34.937595
37049,Craven County,37049-1-1,31,-76.683743,34.962949
37049,Craven County,37049-1-1,32,-76.762931,34.920374
37049,Craven County,37049-1-1,33,-76.847793,34.944493
37049,Craven County,37049-1-1,34,-76.887694,34.955834
37049,Craven County,37049-1-1,35,-76.893540,34.957495
37049,Craven County,37049-1-1,36,-76.910748,34.967227
37049,Craven County,37049-1-1,37,-76.977404,35.004926
37049,Craven County,37049-1-1,38,-76.979742,35.012590
37049,Craven County,37049-1-1,39,-76.979953,35.013281
37049,Craven County,37049-1-1,40,-76.989778,35.045484
37049,Craven County,37049-1-1,41,-76.985424,35.055062
37049,Craven County,37049-1-1,42,-76.982904,35.060607
37049,Craven County,37049-1-1,43,-76.958465,35.047647
37049,Craven County,37049-1-1,44,-76.936149,35.061910
37049,Craven County,37049-1-1,45,-76.938575,35.089725
37049,Craven County,37049-1-1,46,-76.931113,35.117198
37049,Craven County,37049-1-1,47,-76.978541,35.138735
37049,Craven County,37049-1-1,48,-76.987537,35.154267
37049,Craven County,37049-1-1,49,-76.970302,35.163657
37049,Craven County,37049-1-1,50,-76.962930,35.197857
37049,Craven County,37049-1-1,51,-76.932590,35.230286
37049,Craven County,37049-1-1,52,-76.906081,35.235945
37049,Craven County,37049-1-1,53,-76.895919,35.253889
37049,Craven County,37049-1-1,54,-76.935714,35.283677
37049,Craven County,37049-1-1,55,-76.958786,35.300937
37049,Craven County,37049-1-1,56,-77.099485,35.372769
37049,Craven County,37049-1-1,57,-77.189115,35.418362
37049,Craven County,37049-1-1,58,-77.203319,35.398284
37049,Craven County,37049-1-1,59,-77.227127,35.399845
37049,Craven County,37049-1-1,60,-77.247896,35.354415
37049,Craven County,37049-1-1,61,-77.266062,35.353640
37049,Craven County,37049-1-1,62,-77.269292,35.369153
37049,Craven County,37049-1-1,63,-77.294340,35.379137
37049,Craven County,37049-1-1,64,-77.326887,35.349725
37049,Craven County,37049-1-1,65,-77.348953,35.329725
37049,Craven County,37049-1-1,66,-77.352550,35.327736
37049,Craven County,37049-1-1,67,-77.382577,35.334348
37049,Craven County,37049-1-1,68,-77.391026,35.339533
37049,Craven County,37049-1-1,69,-77.393934,35.342630
37049,Craven County,37049-1-1,70,-77.410923,35.337799
37049,Craven County,37049-1-1,71,-77.410498,35.331868
37049,Craven County,37049-1-1,72,-77.431319,35.329781
37049,Craven County,37049-1-1,73,-77.431091,35.313008
37049,Craven County,37049-1-1,74,-77.449136,35.301839
37049,Craven County,37049-1-1,75,-77.426172,35.262375
37049,Craven County,37049-1-1,76,-77.433512,35.249634
37049,Craven County,37049-1-1,77,-77.473692,35.228985
37051,Cumberland County,37051-1-1,1,-79.112921,35.125651
37051,Cumberland County,37051-1-1,2,-79.101162,35.114332
37051,Cumberland County,37051-1-1,3,-79.089398,35.070442
