geo_id,county_fips,acs_adult_population,acs_adult_moe90,acs_65plus_population,acs_65plus_moe90,acs_65plus_share_adult_pct,acs_moe_status,acs_period,acs_table
0500000US25017,25017,1319500,5678,267007,3296,20.2,reported,2020-2024,B01001
0500000US25019,25019,11508,873,2327,254,20.2,reported,2020-2024,B01001
0500000US25021,25021,580769,3761,129645,2287,22.3,reported,2020-2024,B01001
0500000US25023,25023,424239,3688,105740,2242,24.9,reported,2020-2024,B01001
0500000US25025,25025,659309,4176,104159,2255,15.8,reported,2020-2024,B01001
0500000US25027,25027,688867,4285,147690,2366,21.4,reported,2020-2024,B01001
0500000US26001,26001,9092,236,3843,172,42.3,reported,2020-2024,B01001
0500000US26003,26003,7478,278,2380,159,31.8,reported,2020-2024,B01001
0500000US26005,26005,93244,1350,22378,732,24.0,reported,2020-2024,B01001
0500000US26007,26007,23547,640,7265,394,30.9,reported,2020-2024,B01001
0500000US26009,26009,20046,454,6930,295,34.6,reported,2020-2024,B01001
0500000US26011,26011,12295,275,4104,172,33.4,reported,2020-2024,B01001
0500000US26013,26013,6797,260,1901,152,28.0,reported,2020-2024,B01001
0500000US26015,26015,49656,1030,12372,611,24.9,reported,2020-2024,B01001
0500000US26017,26017,82858,1432,22568,867,27.2,reported,2020-2024,B01001
0500000US26019,26019,15216,378,5261,254,34.6,reported,2020-2024,B01001
0500000US26021,26021,120596,,32703,931,27.1,not available in one or more component cells,2020-2024,B01001
0500000US26023,26023,34655,773,8787,408,25.4,reported,2020-2024,B01001
0500000US26025,26025,103190,1453,24927,811,24.2,reported,2020-2024,B01001
0500000US26027,26027,41123,891,11620,528,28.3,reported,2020-2024,B01001
0500000US26029,26029,21522,460,7067,264,32.8,reported,2020-2024,B01001
0500000US26031,26031,21897,540,7494,360,34.2,reported,2020-2024,B01001
0500000US26033,26033,29896,682,7114,369,23.8,reported,2020-2024,B01001
0500000US26035,26035,25204,582,7988,345,31.7,reported,2020-2024,B01001
0500000US26037,26037,62621,1056,14971,599,23.9,reported,2020-2024,B01001
0500000US26039,26039,11035,411,3645,257,33.0,reported,2020-2024,B01001
0500000US26041,26041,29776,740,9658,449,32.4,reported,2020-2024,B01001
0500000US26043,26043,20773,684,6278,437,30.2,reported,2020-2024,B01001
0500000US26045,26045,86782,1265,21940,765,25.3,reported,2020-2024,B01001
0500000US26047,26047,27937,684,8521,466,30.5,reported,2020-2024,B01001
0500000US26049,26049,313716,2857,75735,1739,24.1,reported,2020-2024,B01001
0500000US26051,26051,20841,446,7019,297,33.7,reported,2020-2024,B01001
0500000US26053,26053,11973,416,4203,271,35.1,reported,2020-2024,B01001
0500000US26055,26055,77477,1391,21109,824,27.2,reported,2020-2024,B01001
0500000US26057,26057,33306,705,7377,354,22.1,reported,2020-2024,B01001
0500000US26059,26059,35828,622,9763,365,27.2,reported,2020-2024,B01001
0500000US26061,26061,30234,774,6775,309,22.4,reported,2020-2024,B01001
0500000US26063,26063,25207,430,8465,292,33.6,reported,2020-2024,B01001
0500000US26065,26065,228154,2624,42210,1176,18.5,reported,2020-2024,B01001
0500000US26067,26067,52665,1189,10522,523,20.0,reported,2020-2024,B01001
0500000US26069,26069,21039,528,7872,361,37.4,reported,2020-2024,B01001
0500000US26071,26071,9623,316,3662,203,38.1,reported,2020-2024,B01001
0500000US26073,26073,53094,1148,9022,390,17.0,reported,2020-2024,B01001
0500000US26075,26075,126596,1668,30511,973,24.1,reported,2020-2024,B01001
0500000US26077,26077,206469,,42340,1201,20.5,not available in one or more component cells,2020-2024,B01001
0500000US26079,26079,14568,401,3961,244,27.2,reported,2020-2024,B01001
0500000US26081,26081,507332,3676,98825,2097,19.5,reported,2020-2024,B01001
0500000US26083,26083,1815,121,779,64,42.9,reported,2020-2024,B01001
0500000US26085,26085,10706,370,3423,176,32.0,reported,2020-2024,B01001
0500000US26087,26087,71170,1194,17916,642,25.2,reported,2020-2024,B01001
0500000US26089,26089,19234,503,7673,330,39.9,reported,2020-2024,B01001
0500000US26091,26091,78198,1180,20023,730,25.6,reported,2020-2024,B01001
0500000US26093,26093,156126,1629,38667,968,24.8,reported,2020-2024,B01001
0500000US26095,26095,5250,282,1418,121,27.0,reported,2020-2024,B01001
0500000US26097,26097,9316,326,3255,174,34.9,reported,2020-2024,B01001
0500000US26099,26099,698204,3946,160868,2315,23.0,reported,2020-2024,B01001
0500000US26101,26101,21132,485,7095,321,33.6,reported,2020-2024,B01001
0500000US26103,26103,55363,1057,13634,560,24.6,reported,2020-2024,B01001
0500000US26105,26105,23493,582,7689,370,32.7,reported,2020-2024,B01001
0500000US26107,26107,33366,717,8399,367,25.2,reported,2020-2024,B01001
0500000US26109,26109,19193,493,6261,321,32.6,reported,2020-2024,B01001
0500000US26111,26111,66212,1146,16923,691,25.6,reported,2020-2024,B01001
0500000US26113,26113,11825,292,3341,190,28.3,reported,2020-2024,B01001
0500000US26115,26115,122983,1824,30930,1069,25.1,reported,2020-2024,B01001
0500000US26117,26117,53679,1111,12113,511,22.6,reported,2020-2024,B01001
0500000US26119,26119,8097,287,3152,192,38.9,reported,2020-2024,B01001
0500000US26121,26121,136443,1659,32488,992,23.8,reported,2020-2024,B01001
0500000US26123,26123,39680,695,10512,409,26.5,reported,2020-2024,B01001
0500000US26125,26125,1020491,4926,235056,2909,23.0,reported,2020-2024,B01001
0500000US26127,26127,21193,424,6047,255,28.5,reported,2020-2024,B01001
0500000US26129,26129,17165,388,5834,245,34.0,reported,2020-2024,B01001
0500000US26131,26131,5181,188,2236,128,43.2,reported,2020-2024,B01001
0500000US26133,26133,18054,350,5119,206,28.4,reported,2020-2024,B01001
0500000US26135,26135,6771,262,2474,176,36.5,reported,2020-2024,B01001
0500000US26137,26137,20256,595,5654,386,27.9,reported,2020-2024,B01001
0500000US26139,26139,231928,2594,50320,1339,21.7,reported,2020-2024,B01001
0500000US26141,26141,11176,315,4450,219,39.8,reported,2020-2024,B01001
0500000US26143,26143,20341,585,8192,430,40.3,reported,2020-2024,B01001
0500000US26145,26145,148401,1734,38429,1094,25.9,reported,2020-2024,B01001
0500000US26147,26147,127743,1629,32649,973,25.6,reported,2020-2024,B01001
0500000US26149,26149,46168,815,11403,485,24.7,reported,2020-2024,B01001
0500000US26151,26151,31990,532,9406,336,29.4,reported,2020-2024,B01001
0500000US26153,26153,6691,278,2352,184,35.2,reported,2020-2024,B01001
0500000US26155,26155,53921,1003,13473,583,25.0,reported,2020-2024,B01001
0500000US26157,26157,42341,735,11619,454,27.4,reported,2020-2024,B01001
0500000US26159,26159,58410,1030,15078,611,25.8,reported,2020-2024,B01001
0500000US26161,26161,302348,2906,58242,1358,19.3,reported,2020-2024,B01001
0500000US26163,26163,1353572,5793,293523,3445,21.7,reported,2020-2024,B01001
0500000US26165,26165,26293,567,7065,328,26.9,reported,2020-2024,B01001
0500000US27001,27001,13546,265,5522,191,40.8,reported,2020-2024,B01001
0500000US27003,27003,282745,2338,57229,1280,20.2,reported,2020-2024,B01001
0500000US27005,27005,27112,537,8051,350,29.7,reported,2020-2024,B01001
0500000US27007,27007,35028,734,8176,386,23.3,reported,2020-2024,B01001
0500000US27009,27009,31066,822,5827,330,18.8,reported,2020-2024,B01001
0500000US27011,27011,4000,167,1378,107,34.5,reported,2020-2024,B01001
0500000US27013,27013,56085,1250,10656,498,19.0,reported,2020-2024,B01001
0500000US27015,27015,20161,509,5730,307,28.4,reported,2020-2024,B01001
0500000US27017,27017,28652,649,6774,339,23.6,reported,2020-2024,B01001
0500000US27019,27019,82282,1333,16007,695,19.5,reported,2020-2024,B01001
0500000US27021,27021,24802,344,8508,228,34.3,reported,2020-2024,B01001
0500000US27023,27023,9363,338,2658,191,28.4,reported,2020-2024,B01001
0500000US27025,27025,45033,857,9910,459,22.0,reported,2020-2024,B01001
0500000US27027,27027,49744,1027,9248,473,18.6,reported,2020-2024,B01001
0500000US27029,27029,6458,159,1830,102,28.3,reported,2020-2024,B01001
0500000US27031,27031,4820,263,1757,163,36.5,reported,2020-2024,B01001
0500000US27033,27033,8574,317,2597,188,30.3,reported,2020-2024,B01001
0500000US27035,27035,53843,888,16563,545,30.8,reported,2020-2024,B01001
0500000US27037,27037,338948,2590,70787,1489,20.9,reported,2020-2024,B01001
0500000US27039,27039,15766,429,3349,225,21.2,reported,2020-2024,B01001
0500000US27041,27041,31093,594,9644,374,31.0,reported,2020-2024,B01001
0500000US27043,27043,10839,287,3303,176,30.5,reported,2020-2024,B01001
0500000US27045,27045,16183,288,4746,190,29.3,reported,2020-2024,B01001
0500000US27047,27047,23959,577,7157,335,29.9,reported,2020-2024,B01001
0500000US27049,27049,37429,756,9872,434,26.4,reported,2020-2024,B01001
0500000US27051,27051,4705,137,1445,86,30.7,reported,2020-2024,B01001
0500000US27053,27053,995248,4810,198051,2529,19.9,reported,2020-2024,B01001
0500000US27055,27055,14661,439,4396,265,30.0,reported,2020-2024,B01001
0500000US27057,27057,17303,377,5859,263,33.9,reported,2020-2024,B01001
0500000US27059,27059,32695,710,7332,389,22.4,reported,2020-2024,B01001
0500000US27061,27061,36150,633,11666,406,32.3,reported,2020-2024,B01001
0500000US27063,27063,7770,233,2323,153,29.9,reported,2020-2024,B01001
0500000US27065,27065,12900,339,3616,211,28.0,reported,2020-2024,B01001
0500000US27067,27067,33272,807,9113,444,27.4,reported,2020-2024,B01001
0500000US27069,27069,3203,150,1072,99,33.5,reported,2020-2024,B01001
0500000US27071,27071,9765,416,3380,254,34.6,reported,2020-2024,B01001
0500000US27073,27073,5230,163,1843,118,35.2,reported,2020-2024,B01001
0500000US27075,27075,8806,339,3037,209,34.5,reported,2020-2024,B01001
0500000US27077,27077,3117,226,1026,134,32.9,reported,2020-2024,B01001
0500000US27079,27079,22430,486,5483,267,24.4,reported,2020-2024,B01001
0500000US27081,27081,4344,140,1395,93,32.1,reported,2020-2024,B01001
0500000US27083,27083,18871,573,4482,270,23.8,reported,2020-2024,B01001
0500000US27085,27085,28734,658,7393,391,25.7,reported,2020-2024,B01001
0500000US27087,27087,3697,81,957,43,25.9,reported,2020-2024,B01001
0500000US27089,27089,6829,141,2051,92,30.0,reported,2020-2024,B01001
0500000US27091,27091,15265,487,4866,334,31.9,reported,2020-2024,B01001
0500000US27093,27093,17946,385,4934,237,27.5,reported,2020-2024,B01001
0500000US27095,27095,20846,486,5036,315,24.2,reported,2020-2024,B01001
0500000US27097,27097,26378,486,7286,311,27.6,reported,2020-2024,B01001
0500000US27099,27099,30059,739,7505,355,25.0,reported,2020-2024,B01001
0500000US27101,27101,6342,188,2152,111,33.9,reported,2020-2024,B01001
0500000US27103,27103,27029,720,6043,361,22.4,reported,2020-2024,B01001
0500000US27105,27105,15658,539,3789,280,24.2,reported,2020-2024,B01001
0500000US27107,27107,4884,143,1379,95,28.2,reported,2020-2024,B01001
0500000US27109,27109,125134,1699,27397,932,21.9,reported,2020-2024,B01001
0500000US27111,27111,47338,735,15374,459,32.5,reported,2020-2024,B01001
0500000US27113,27113,10925,400,2665,214,24.4,reported,2020-2024,B01001
0500000US27115,27115,23983,441,6663,252,27.8,reported,2020-2024,B01001
0500000US27117,27117,6790,227,1908,142,28.1,reported,2020-2024,B01001
0500000US27119,27119,23185,598,5862,325,25.3,reported,2020-2024,B01001
0500000US27121,27121,8979,240,2912,166,32.4,reported,2020-2024,B01001
0500000US27123,27123,417788,2928,85596,1623,20.5,reported,2020-2024,B01001
0500000US27125,27125,2968,106,892,60,30.1,reported,2020-2024,B01001
0500000US27127,27127,11566,276,3421,182,29.6,reported,2020-2024,B01001
0500000US27129,27129,11166,243,3229,149,28.9,reported,2020-2024,B01001
0500000US27131,27131,53361,1044,11304,543,21.2,reported,2020-2024,B01001
0500000US27133,27133,7272,280,1966,162,27.0,reported,2020-2024,B01001
0500000US27135,27135,11659,313,2930,185,25.1,reported,2020-2024,B01001
0500000US27137,27137,162993,1698,42751,920,26.2,reported,2020-2024,B01001
0500000US27139,27139,114606,,19615,807,17.1,not available in one or more component cells,2020-2024,B01001
0500000US27141,27141,74652,1406,12400,631,16.6,reported,2020-2024,B01001
0500000US27143,27143,11615,273,2922,156,25.2,reported,2020-2024,B01001
0500000US27145,27145,122854,1684,25871,804,21.1,reported,2020-2024,B01001
0500000US27147,27147,28344,774,7187,430,25.4,reported,2020-2024,B01001
0500000US27149,27149,7565,282,1640,134,21.7,reported,2020-2024,B01001
0500000US27151,27151,7551,280,2288,161,30.3,reported,2020-2024,B01001
0500000US27153,27153,19274,407,5790,219,30.0,reported,2020-2024,B01001
0500000US27155,27155,2541,133,825,81,32.5,reported,2020-2024,B01001
0500000US27157,27157,16859,394,5033,238,29.9,reported,2020-2024,B01001
0500000US27159,27159,10534,354,2881,200,27.3,reported,2020-2024,B01001
0500000US27161,27161,14589,484,3614,255,24.8,reported,2020-2024,B01001
0500000US27163,27163,210044,2139,45973,1142,21.9,reported,2020-2024,B01001
0500000US27165,27165,8257,,2265,177,27.4,not available in one or more component cells,2020-2024,B01001
0500000US27167,27167,4923,213,1271,124,25.8,reported,2020-2024,B01001
0500000US27169,27169,41010,1052,9325,470,22.7,reported,2020-2024,B01001
0500000US27171,27171,107964,1616,20391,709,18.9,reported,2020-2024,B01001
0500000US27173,27173,7298,206,2035,112,27.9,reported,2020-2024,B01001
0500000US28001,28001,22911,850,6340,421,27.7,reported,2020-2024,B01001
0500000US28003,28003,26628,950,6505,474,24.4,reported,2020-2024,B01001
0500000US28005,28005,10023,626,3302,361,32.9,reported,2020-2024,B01001
0500000US28007,28007,13109,700,3412,305,26.0,reported,2020-2024,B01001
0500000US28009,28009,5991,432,1593,192,26.6,reported,2020-2024,B01001
0500000US28011,28011,22261,760,5056,395,22.7,reported,2020-2024,B01001
0500000US28013,28013,10063,430,2688,230,26.7,reported,2020-2024,B01001
0500000US28015,28015,8011,612,2421,303,30.2,reported,2020-2024,B01001
0500000US28017,28017,12718,562,3153,316,24.8,reported,2020-2024,B01001
0500000US28019,28019,6381,387,1883,223,29.5,reported,2020-2024,B01001
0500000US28021,28021,6713,495,1668,239,24.8,reported,2020-2024,B01001
0500000US28023,28023,11981,548,3416,292,28.5,reported,2020-2024,B01001
0500000US28025,28025,14238,703,3634,313,25.5,reported,2020-2024,B01001
0500000US28027,28027,14999,566,3385,314,22.6,reported,2020-2024,B01001
0500000US28029,28029,21602,820,5315,452,24.6,reported,2020-2024,B01001
0500000US28031,28031,13738,794,3199,351,23.3,reported,2020-2024,B01001
0500000US28033,28033,143411,2164,25739,1041,17.9,reported,2020-2024,B01001
0500000US28035,28035,60499,1388,10751,676,17.8,reported,2020-2024,B01001
0500000US28037,28037,5858,416,1641,212,28.0,reported,2020-2024,B01001
0500000US28039,28039,18471,728,3745,390,20.3,reported,2020-2024,B01001
0500000US28041,28041,11043,622,2061,250,18.7,reported,2020-2024,B01001
0500000US28043,28043,16084,808,3989,399,24.8,reported,2020-2024,B01001
0500000US28045,28045,37292,1189,10413,639,27.9,reported,2020-2024,B01001
0500000US28047,28047,161102,2093,35050,1139,21.8,reported,2020-2024,B01001
0500000US28049,28049,167240,2206,35702,1289,21.3,reported,2020-2024,B01001
0500000US28051,28051,12232,471,2715,235,22.2,reported,2020-2024,B01001
0500000US28053,28053,5533,385,1398,165,25.3,reported,2020-2024,B01001
0500000US28055,28055,874,141,227,69,26.0,reported,2020-2024,B01001
0500000US28057,28057,18924,750,4199,395,22.2,reported,2020-2024,B01001
0500000US28059,28059,112052,,25067,1064,22.4,not available in one or more component cells,2020-2024,B01001
0500000US28061,28061,12381,,3438,353,27.8,not available in one or more component cells,2020-2024,B01001
0500000US28063,28063,5613,524,1427,253,25.4,reported,2020-2024,B01001
0500000US28065,28065,8913,,2732,333,30.7,not available in one or more component cells,2020-2024,B01001
0500000US28067,28067,49787,1414,11851,703,23.8,reported,2020-2024,B01001
0500000US28069,28069,7119,547,1926,247,27.1,reported,2020-2024,B01001
0500000US28071,28071,47790,1599,7981,555,16.7,reported,2020-2024,B01001
0500000US28073,28073,49738,1292,10062,659,20.2,reported,2020-2024,B01001
0500000US28075,28075,54795,1195,13341,665,24.3,reported,2020-2024,B01001
0500000US28077,28077,8912,546,2305,304,25.9,reported,2020-2024,B01001
0500000US28079,28079,16333,868,3872,406,23.7,reported,2020-2024,B01001
0500000US28081,28081,62306,1284,13130,694,21.1,reported,2020-2024,B01001
0500000US28083,28083,19735,802,4103,364,20.8,reported,2020-2024,B01001
0500000US28085,28085,26832,919,6200,532,23.1,reported,2020-2024,B01001
0500000US28087,28087,44093,1093,10029,597,22.7,reported,2020-2024,B01001
0500000US28089,28089,84534,1638,17042,856,20.2,reported,2020-2024,B01001
0500000US28091,28091,18527,824,4557,441,24.6,reported,2020-2024,B01001
0500000US28093,28093,26923,868,6469,492,24.0,reported,2020-2024,B01001
0500000US28095,28095,26196,882,6893,463,26.3,reported,2020-2024,B01001
0500000US28097,28097,7440,545,2163,246,29.1,reported,2020-2024,B01001
0500000US28099,28099,20978,901,4893,449,23.3,reported,2020-2024,B01001
0500000US28101,28101,16018,739,3638,337,22.7,reported,2020-2024,B01001
0500000US28103,28103,7506,595,1823,245,24.3,reported,2020-2024,B01001
0500000US28105,28105,42713,1556,6323,515,14.8,reported,2020-2024,B01001
0500000US28107,28107,24714,869,5726,492,23.2,reported,2020-2024,B01001
0500000US28109,28109,44311,1207,11246,666,25.4,reported,2020-2024,B01001
0500000US28111,28111,8942,595,2234,276,25.0,reported,2020-2024,B01001
0500000US28113,28113,29502,1013,7100,518,24.1,reported,2020-2024,B01001
0500000US28115,28115,23313,917,4893,455,21.0,reported,2020-2024,B01001
0500000US28117,28117,19593,781,4396,409,22.4,reported,2020-2024,B01001
0500000US28119,28119,4440,235,1061,128,23.9,reported,2020-2024,B01001
0500000US28121,28121,123267,2148,26606,1171,21.6,reported,2020-2024,B01001
0500000US28123,28123,19915,908,4395,372,22.1,reported,2020-2024,B01001
0500000US28125,28125,2970,300,708,113,23.8,reported,2020-2024,B01001
0500000US28127,28127,19745,756,4917,427,24.9,reported,2020-2024,B01001
0500000US28129,28129,10900,603,2956,331,27.1,reported,2020-2024,B01001
0500000US28131,28131,14887,877,3285,378,22.1,reported,2020-2024,B01001
0500000US28133,28133,19137,609,3746,311,19.6,reported,2020-2024,B01001
0500000US28135,28135,9355,,2135,232,22.8,not available in one or more component cells,2020-2024,B01001
0500000US28137,28137,22013,869,4744,445,21.6,reported,2020-2024,B01001
0500000US28139,28139,16443,701,3737,364,22.7,reported,2020-2024,B01001
0500000US28141,28141,14647,582,3949,375,27.0,reported,2020-2024,B01001
0500000US28143,28143,6849,598,1392,254,20.3,reported,2020-2024,B01001
0500000US28145,28145,21083,871,4662,409,22.1,reported,2020-2024,B01001
0500000US28147,28147,10717,695,3039,397,28.4,reported,2020-2024,B01001
0500000US28149,28149,32905,975,8155,553,24.8,reported,2020-2024,B01001
0500000US28151,28151,31804,917,7621,517,24.0,reported,2020-2024,B01001
0500000US28153,28153,14802,861,3551,357,24.0,reported,2020-2024,B01001
0500000US28155,28155,7532,407,1810,199,24.0,reported,2020-2024,B01001
