shift_id,date,shift_name,week_index,arrivals,completed_encounters,left_before_seen,left_before_seen_percent,return_within_72h,return_within_72h_percent,valid_event_sequences,valid_event_sequence_percent,clinician_time_available,median_arrival_to_triage_minutes,median_arrival_to_clinician_minutes,median_arrival_to_departure_minutes,clinician_staff_hours,total_staff_hours,overtime_hours,absence_hours,clinician_staff_hours_per_arrival,completed_encounters_per_clinician_hour,mean_queue_end,max_queue_end,median_queue_end,queue_clinician_hours,holiday_flag,synthetic_special_event_flag,synthetic_flag
20240814-day,2024-08-14,day,33,42,38,4,9.5238,0,0.0,42,100.0,38,11.0,82.0,282.0,56.0,160.0,0.0,0.0,1.3333,0.6786,6.6875,9,7.0,56.0,0,0,1
20240814-evening,2024-08-14,evening,33,42,37,5,11.9048,0,0.0,42,100.0,37,13.0,94.0,298.0,40.0,128.0,8.0,8.0,0.9524,0.925,8.3125,9,8.0,40.0,0,0,1
20240815-night,2024-08-15,night,33,26,21,5,19.2308,0,0.0,26,100.0,21,13.0,106.0,288.5,26.0,82.0,2.0,0.0,1.0,0.8077,5.6875,7,5.5,24.0,0,0,1
20240815-day,2024-08-15,day,33,52,50,2,3.8462,0,0.0,52,100.0,50,12.0,90.0,316.5,58.0,166.0,6.0,0.0,1.1154,0.8621,9.375,12,9.0,56.0,0,0,1
20240815-evening,2024-08-15,evening,33,39,34,5,12.8205,0,0.0,39,100.0,34,13.0,91.5,298.0,42.0,130.0,2.0,0.0,1.0769,0.8095,7.8125,10,8.0,40.0,0,0,1
20240816-night,2024-08-16,night,33,26,23,3,11.5385,0,0.0,26,100.0,23,14.0,98.0,308.0,24.0,80.0,0.0,0.0,0.9231,0.9583,5.5,7,6.0,24.0,0,0,1
20240816-day,2024-08-16,day,33,43,39,4,9.3023,0,0.0,43,100.0,39,11.0,80.0,287.0,56.0,160.0,0.0,0.0,1.3023,0.6964,7.25,9,7.0,56.0,0,0,1
20240816-evening,2024-08-16,evening,33,43,39,4,9.3023,0,0.0,43,100.0,39,15.0,109.0,307.0,32.0,120.0,0.0,8.0,0.7442,1.2188,9.25,11,9.0,32.0,0,0,1
20240817-night,2024-08-17,night,33,19,19,0,0.0,0,0.0,19,100.0,19,12.0,88.0,278.0,24.0,80.0,0.0,0.0,1.2632,0.7917,4.1875,7,4.0,24.0,0,0,1
20240817-day,2024-08-17,day,33,45,42,3,6.6667,0,0.0,45,100.0,42,11.0,80.0,296.0,56.0,160.0,0.0,0.0,1.2444,0.75,7.125,9,7.0,56.0,0,0,1
20240817-evening,2024-08-17,evening,33,40,37,3,7.5,0,0.0,40,100.0,37,12.0,99.0,307.5,40.0,128.0,0.0,0.0,1.0,0.925,8.25,9,8.0,40.0,0,0,1
20240818-night,2024-08-18,night,33,23,20,3,13.0435,0,0.0,23,100.0,20,12.0,91.5,269.0,24.0,80.0,0.0,8.0,1.0435,0.8333,4.875,7,5.0,24.0,0,0,1
20240818-day,2024-08-18,day,33,37,35,2,5.4054,0,0.0,37,100.0,35,11.0,80.0,287.0,56.0,164.0,4.0,0.0,1.5135,0.625,5.875,7,6.0,56.0,0,0,1
20240818-evening,2024-08-18,evening,33,34,33,1,2.9412,0,0.0,34,100.0,33,12.0,87.0,286.0,40.0,124.0,4.0,8.0,1.1765,0.825,6.25,8,6.0,40.0,0,0,1
20240819-night,2024-08-19,night,34,12,11,1,8.3333,0,0.0,12,100.0,11,9.0,75.0,299.0,24.0,80.0,0.0,0.0,2.0,0.4583,2.25,6,2.0,24.0,0,0,1
20240819-day,2024-08-19,day,34,56,51,5,8.9286,0,0.0,56,100.0,51,13.0,91.0,306.5,58.0,162.0,2.0,0.0,1.0357,0.8793,9.9375,12,11.0,56.0,0,0,1
20240819-evening,2024-08-19,evening,34,51,45,6,11.7647,0,0.0,51,100.0,45,14.0,106.0,321.0,42.0,134.0,6.0,0.0,0.8235,1.0714,10.8125,13,11.0,40.0,0,0,1
20240820-night,2024-08-20,night,34,25,23,2,8.0,0,0.0,25,100.0,23,12.0,97.0,302.0,24.0,80.0,0.0,8.0,0.96,0.9583,5.4375,9,5.0,24.0,0,0,1
20240820-day,2024-08-20,day,34,45,42,3,6.6667,0,0.0,45,100.0,42,13.0,98.5,309.0,40.0,148.0,4.0,16.0,0.8889,1.05,8.75,11,9.0,40.0,0,0,1
20240820-evening,2024-08-20,evening,34,47,45,2,4.2553,0,0.0,47,100.0,45,14.0,99.0,319.0,40.0,128.0,0.0,0.0,0.8511,1.125,9.3125,11,9.0,40.0,0,0,1
20240821-night,2024-08-21,night,34,33,29,4,12.1212,0,0.0,33,100.0,29,15.0,112.0,318.0,24.0,80.0,0.0,0.0,0.7273,1.2083,7.4375,10,7.0,24.0,0,0,1
20240821-day,2024-08-21,day,34,52,49,3,5.7692,0,0.0,52,100.0,49,11.5,94.0,300.5,56.0,152.0,0.0,8.0,1.0769,0.875,10.25,12,10.0,56.0,0,0,1
20240821-evening,2024-08-21,evening,34,40,36,4,10.0,0,0.0,40,100.0,36,13.0,91.0,307.0,40.0,128.0,0.0,0.0,1.0,0.9,8.0625,10,8.0,40.0,0,0,1
20240822-night,2024-08-22,night,34,21,20,1,4.7619,0,0.0,21,100.0,20,12.0,95.5,280.0,24.0,80.0,0.0,0.0,1.1429,0.8333,4.1875,6,4.0,24.0,0,0,1
20240822-day,2024-08-22,day,34,50,49,1,2.0,0,0.0,50,100.0,49,12.0,88.0,312.5,56.0,152.0,0.0,8.0,1.12,0.875,9.3125,11,10.0,56.0,0,0,1
20240822-evening,2024-08-22,evening,34,33,30,3,9.0909,0,0.0,33,100.0,30,11.0,85.0,289.0,42.0,130.0,2.0,0.0,1.2727,0.7143,6.3125,9,6.0,40.0,0,0,1
20240823-night,2024-08-23,night,34,22,21,1,4.5455,0,0.0,22,100.0,21,12.0,88.0,323.5,24.0,84.0,4.0,0.0,1.0909,0.875,4.0,5,4.0,24.0,0,0,1
20240823-day,2024-08-23,day,34,49,46,3,6.1224,0,0.0,49,100.0,46,12.0,90.0,283.0,56.0,160.0,0.0,0.0,1.1429,0.8214,9.25,11,9.5,56.0,0,0,1
20240823-evening,2024-08-23,evening,34,43,38,5,11.6279,0,0.0,43,100.0,38,13.0,100.5,292.0,40.0,128.0,0.0,0.0,0.9302,0.95,8.6875,10,9.0,40.0,0,0,1
20240824-night,2024-08-24,night,34,19,17,2,10.5263,0,0.0,19,100.0,17,10.0,90.0,289.0,24.0,84.0,4.0,8.0,1.2632,0.7083,3.9375,9,3.5,24.0,0,0,1
20240824-day,2024-08-24,day,34,29,29,0,0.0,0,0.0,29,100.0,29,10.0,73.0,279.0,56.0,152.0,0.0,8.0,1.931,0.5179,4.625,7,5.0,56.0,0,0,1
20240824-evening,2024-08-24,evening,34,29,26,3,10.3448,0,0.0,29,100.0,26,10.0,83.5,286.0,40.0,128.0,0.0,0.0,1.3793,0.65,4.75,5,5.0,40.0,0,0,1
20240825-night,2024-08-25,night,34,26,24,2,7.6923,0,0.0,26,100.0,24,13.5,93.0,319.5,24.0,80.0,0.0,0.0,0.9231,1.0,5.25,6,5.0,24.0,0,0,1
20240825-day,2024-08-25,day,34,38,35,3,7.8947,0,0.0,38,100.0,35,10.0,86.0,266.0,56.0,152.0,0.0,8.0,1.4737,0.625,6.4375,9,6.0,56.0,0,0,1
20240825-evening,2024-08-25,evening,34,27,25,2,7.4074,0,0.0,27,100.0,25,10.0,86.0,298.0,40.0,128.0,0.0,0.0,1.4815,0.625,5.0,7,5.0,40.0,0,0,1
20240826-night,2024-08-26,night,35,29,27,2,6.8966,0,0.0,29,100.0,27,14.0,100.0,303.0,24.0,80.0,0.0,0.0,0.8276,1.125,6.0,8,6.0,24.0,0,0,1
20240826-day,2024-08-26,day,35,56,54,2,3.5714,0,0.0,56,100.0,54,13.0,93.0,294.0,56.0,160.0,0.0,0.0,1.0,0.9643,10.9375,15,11.0,56.0,0,0,1
20240826-evening,2024-08-26,evening,35,35,30,5,14.2857,0,0.0,35,100.0,30,11.0,106.5,296.0,40.0,132.0,4.0,0.0,1.1429,0.75,8.0625,10,8.0,40.0,0,0,1
20240827-night,2024-08-27,night,35,20,19,1,5.0,0,0.0,20,100.0,19,12.0,85.0,294.0,24.0,80.0,0.0,0.0,1.2,0.7917,3.9375,6,4.0,24.0,0,0,1
20240827-day,2024-08-27,day,35,43,43,0,0.0,0,0.0,43,100.0,43,10.0,81.0,283.0,56.0,164.0,4.0,0.0,1.3023,0.7679,7.5625,10,8.0,56.0,0,0,1
20240827-evening,2024-08-27,evening,35,39,34,5,12.8205,0,0.0,39,100.0,34,12.0,116.0,303.0,40.0,132.0,4.0,0.0,1.0256,0.85,8.9375,11,9.0,40.0,0,0,1
20240828-night,2024-08-28,night,35,17,15,2,11.7647,0,0.0,17,100.0,15,10.0,78.0,276.0,24.0,84.0,4.0,0.0,1.4118,0.625,3.5625,8,3.0,24.0,0,0,1
20240828-day,2024-08-28,day,35,44,41,3,6.8182,0,0.0,44,100.0,41,11.0,87.0,288.5,56.0,160.0,0.0,0.0,1.2727,0.7321,7.375,9,7.5,56.0,0,0,1
20240828-evening,2024-08-28,evening,35,38,37,1,2.6316,0,0.0,38,100.0,37,12.0,115.0,312.5,40.0,128.0,0.0,0.0,1.0526,0.925,8.8125,10,9.0,40.0,0,0,1
20240829-night,2024-08-29,night,35,30,26,4,13.3333,0,0.0,30,100.0,26,14.0,106.0,288.0,26.0,82.0,2.0,0.0,0.8667,1.0,6.5625,8,6.0,24.0,0,0,1
20240829-day,2024-08-29,day,35,54,48,6,11.1111,0,0.0,54,100.0,48,12.0,95.0,294.0,56.0,160.0,0.0,0.0,1.037,0.8571,10.25,12,11.0,56.0,0,0,1
20240829-evening,2024-08-29,evening,35,39,39,0,0.0,0,0.0,39,100.0,39,13.0,111.0,342.0,42.0,130.0,2.0,0.0,1.0769,0.9286,8.875,10,9.0,40.0,0,0,1
20240830-night,2024-08-30,night,35,21,20,1,4.7619,0,0.0,21,100.0,20,15.0,101.0,324.0,16.0,72.0,0.0,8.0,0.7619,1.25,5.3125,8,5.0,16.0,0,0,1
20240830-day,2024-08-30,day,35,53,51,2,3.7736,0,0.0,53,100.0,51,13.0,102.0,313.0,48.0,152.0,0.0,8.0,0.9057,1.0625,10.8125,13,11.0,48.0,0,0,1
20240830-evening,2024-08-30,evening,35,51,45,6,11.7647,0,0.0,51,100.0,45,15.0,130.0,326.0,42.0,134.0,6.0,0.0,0.8235,1.0714,13.0,15,13.0,40.0,0,0,1
20240831-night,2024-08-31,night,35,25,19,6,24.0,0,0.0,25,100.0,19,17.0,123.0,348.0,16.0,76.0,4.0,8.0,0.64,1.1875,6.875,13,6.0,16.0,0,0,1
20240831-day,2024-08-31,day,35,35,34,1,2.8571,0,0.0,35,100.0,34,10.0,81.0,277.0,58.0,162.0,2.0,0.0,1.6571,0.5862,6.375,9,6.0,56.0,0,0,1
20240831-evening,2024-08-31,evening,35,32,29,3,9.375,0,0.0,32,100.0,29,11.0,102.0,308.5,40.0,128.0,0.0,0.0,1.25,0.725,6.625,8,7.0,40.0,0,0,1
20240901-night,2024-09-01,night,35,27,26,1,3.7037,0,0.0,27,100.0,26,13.0,103.0,324.0,24.0,80.0,0.0,0.0,0.8889,1.0833,6.0,8,6.0,24.0,0,0,1
20240901-day,2024-09-01,day,35,41,39,2,4.878,0,0.0,41,100.0,39,11.0,81.0,284.0,56.0,152.0,0.0,8.0,1.3659,0.6964,6.875,9,7.0,56.0,0,0,1
20240901-evening,2024-09-01,evening,35,40,34,6,15.0,0,0.0,40,100.0,34,12.0,117.5,311.5,40.0,124.0,4.0,8.0,1.0,0.85,9.0,11,9.5,40.0,0,0,1
20240902-night,2024-09-02,night,36,30,29,1,3.3333,0,0.0,30,100.0,29,14.0,102.0,316.0,26.0,82.0,2.0,0.0,0.8667,1.1154,6.625,9,6.5,24.0,0,0,1
20240902-day,2024-09-02,day,36,49,47,2,4.0816,0,0.0,49,100.0,47,12.0,85.0,326.0,56.0,160.0,0.0,0.0,1.1429,0.8393,8.5625,10,9.0,56.0,0,0,1
20240902-evening,2024-09-02,evening,36,50,47,3,6.0,0,0.0,50,100.0,47,14.0,122.0,360.5,40.0,120.0,0.0,8.0,0.8,1.175,12.4375,15,13.0,40.0,0,0,1
20240903-night,2024-09-03,night,36,22,22,0,0.0,0,0.0,22,100.0,22,12.0,90.5,296.0,24.0,72.0,0.0,8.0,1.0909,0.9167,5.0,12,4.0,24.0,0,0,1
20240903-day,2024-09-03,day,36,30,28,2,6.6667,0,0.0,30,100.0,28,10.0,63.5,278.5,56.0,160.0,0.0,0.0,1.8667,0.5,4.5,6,5.0,56.0,0,0,1
20240903-evening,2024-09-03,evening,36,29,26,3,10.3448,0,0.0,29,100.0,26,11.0,100.0,307.0,40.0,128.0,0.0,0.0,1.3793,0.65,5.6875,7,6.0,40.0,0,0,1
20240904-night,2024-09-04,night,36,37,34,3,8.1081,0,0.0,37,100.0,34,16.0,120.0,319.0,24.0,80.0,0.0,0.0,0.6486,1.4167,8.875,10,9.0,24.0,0,0,1
20240904-day,2024-09-04,day,36,47,43,4,8.5106,0,0.0,47,100.0,43,12.0,90.0,306.0,48.0,152.0,0.0,8.0,1.0213,0.8958,9.1875,11,9.0,48.0,0,0,1
20240904-evening,2024-09-04,evening,36,50,46,4,8.0,0,0.0,50,100.0,46,14.0,125.0,359.0,40.0,136.0,8.0,0.0,0.8,1.15,11.8125,14,12.0,40.0,0,0,1
20240905-night,2024-09-05,night,36,24,21,3,12.5,0,0.0,24,100.0,21,12.0,90.0,305.0,24.0,80.0,0.0,0.0,1.0,0.875,5.4375,11,5.0,24.0,0,0,1
20240905-day,2024-09-05,day,36,40,38,2,5.0,0,0.0,40,100.0,38,10.0,77.5,276.5,56.0,160.0,0.0,0.0,1.4,0.6786,6.5,8,7.0,56.0,0,0,1
20240905-evening,2024-09-05,evening,36,45,40,5,11.1111,0,0.0,45,100.0,40,14.0,119.5,330.0,40.0,128.0,0.0,0.0,0.8889,1.0,10.125,12,10.0,40.0,0,0,1
20240906-night,2024-09-06,night,36,28,26,2,7.1429,0,0.0,28,100.0,26,19.0,129.0,342.0,18.0,74.0,2.0,8.0,0.6429,1.4444,7.625,10,7.0,16.0,0,0,1
20240906-day,2024-09-06,day,36,45,42,3,6.6667,0,0.0,45,100.0,42,11.0,87.0,291.0,56.0,160.0,0.0,0.0,1.2444,0.75,8.6875,11,9.0,56.0,0,0,1
20240906-evening,2024-09-06,evening,36,24,22,2,8.3333,0,0.0,24,100.0,22,9.5,91.0,304.0,40.0,128.0,0.0,0.0,1.6667,0.55,4.9375,6,5.0,40.0,0,0,1
20240907-night,2024-09-07,night,36,18,16,2,11.1111,0,0.0,18,100.0,16,10.0,93.0,266.0,24.0,80.0,0.0,0.0,1.3333,0.6667,2.9375,4,3.0,24.0,0,0,1
20240907-day,2024-09-07,day,36,36,36,0,0.0,0,0.0,36,100.0,36,9.5,75.0,274.5,56.0,160.0,0.0,0.0,1.5556,0.6429,5.875,8,6.0,56.0,0,0,1
20240907-evening,2024-09-07,evening,36,52,44,8,15.3846,0,0.0,52,100.0,44,15.0,124.5,336.5,40.0,120.0,0.0,8.0,0.7692,1.1,12.3125,14,13.0,40.0,0,0,1
20240908-night,2024-09-08,night,36,21,20,1,4.7619,0,0.0,21,100.0,20,11.0,90.5,294.0,26.0,86.0,6.0,0.0,1.2381,0.7692,5.125,11,4.0,24.0,0,0,1
20240908-day,2024-09-08,day,36,39,36,3,7.6923,0,0.0,39,100.0,36,11.0,75.5,288.0,58.0,158.0,6.0,8.0,1.4872,0.6207,6.1875,8,6.0,56.0,0,0,1
20240908-evening,2024-09-08,evening,36,37,34,3,8.1081,0,0.0,37,100.0,34,12.0,111.5,314.0,40.0,132.0,4.0,0.0,1.0811,0.85,8.3125,10,8.0,40.0,0,0,1
20240909-night,2024-09-09,night,37,31,30,1,3.2258,0,0.0,31,100.0,30,15.0,106.0,314.0,24.0,84.0,4.0,0.0,0.7742,1.25,7.125,8,7.0,24.0,0,0,1
20240909-day,2024-09-09,day,37,62,54,8,12.9032,0,0.0,62,100.0,54,13.0,95.0,309.5,56.0,160.0,0.0,0.0,0.9032,0.9643,12.1875,15,13.0,56.0,0,0,1
20240909-evening,2024-09-09,evening,37,40,37,3,7.5,0,0.0,40,100.0,37,13.0,111.0,336.0,42.0,130.0,2.0,0.0,1.05,0.881,9.1875,11,9.0,40.0,0,0,1
20240910-night,2024-09-10,night,37,21,17,4,19.0476,0,0.0,21,100.0,17,11.0,91.0,266.0,24.0,80.0,0.0,0.0,1.1429,0.7083,4.4375,8,4.0,24.0,0,0,1
20240910-day,2024-09-10,day,37,51,49,2,3.9216,0,0.0,51,100.0,49,12.0,92.0,296.0,56.0,160.0,0.0,0.0,1.098,0.875,9.4375,11,10.0,56.0,0,0,1
20240910-evening,2024-09-10,evening,37,44,39,5,11.3636,0,0.0,44,100.0,39,13.0,116.0,332.0,40.0,128.0,0.0,0.0,0.9091,0.975,10.375,12,10.5,40.0,0,0,1
20240911-night,2024-09-11,night,37,20,20,0,0.0,0,0.0,20,100.0,20,10.0,83.5,300.5,26.0,82.0,2.0,0.0,1.3,0.7692,4.0,9,4.0,24.0,0,0,1
20240911-day,2024-09-11,day,37,41,40,1,2.439,0,0.0,41,100.0,40,10.0,83.0,309.0,56.0,160.0,0.0,0.0,1.3659,0.7143,7.0,9,7.0,56.0,0,0,1
20240911-evening,2024-09-11,evening,37,36,33,3,8.3333,0,0.0,36,100.0,33,12.0,113.0,323.0,42.0,130.0,2.0,0.0,1.1667,0.7857,8.0625,10,8.0,40.0,0,0,1
20240912-night,2024-09-12,night,37,23,21,2,8.6957,0,0.0,23,100.0,21,12.0,103.0,298.0,24.0,80.0,0.0,0.0,1.0435,0.875,5.375,8,5.0,24.0,0,0,1
20240912-day,2024-09-12,day,37,45,43,2,4.4444,0,0.0,45,100.0,43,11.0,89.0,295.0,56.0,164.0,4.0,0.0,1.2444,0.7679,7.75,9,8.0,56.0,0,0,1
20240912-evening,2024-09-12,evening,37,38,34,4,10.5263,0,0.0,38,100.0,34,11.5,104.0,329.5,40.0,128.0,0.0,0.0,1.0526,0.85,7.875,10,8.0,40.0,0,0,1
20240913-night,2024-09-13,night,37,26,23,3,11.5385,0,0.0,26,100.0,23,13.0,94.0,311.0,24.0,84.0,4.0,0.0,0.9231,0.9583,5.6875,7,6.0,24.0,0,0,1
20240913-day,2024-09-13,day,37,53,44,9,16.9811,0,0.0,53,100.0,44,12.0,88.0,293.0,56.0,160.0,0.0,0.0,1.0566,0.7857,9.25,12,9.0,56.0,0,0,1
20240913-evening,2024-09-13,evening,37,51,39,12,23.5294,0,0.0,51,100.0,39,16.0,136.0,342.0,32.0,120.0,0.0,8.0,0.6275,1.2188,13.0,15,13.5,32.0,0,0,1
20240914-night,2024-09-14,night,37,20,20,0,0.0,0,0.0,20,100.0,20,11.0,82.0,282.0,24.0,80.0,0.0,0.0,1.2,0.8333,4.8125,13,4.0,24.0,0,0,1
20240914-day,2024-09-14,day,37,51,48,3,5.8824,0,0.0,51,100.0,48,11.0,85.5,304.0,56.0,160.0,0.0,0.0,1.098,0.8571,8.875,11,9.0,56.0,0,0,1
20240914-evening,2024-09-14,evening,37,40,33,7,17.5,0,0.0,40,100.0,33,12.5,114.0,308.0,40.0,128.0,0.0,0.0,1.0,0.825,9.1875,12,9.0,40.0,0,0,1
20240915-night,2024-09-15,night,37,23,21,2,8.6957,0,0.0,23,100.0,21,11.0,94.0,311.0,24.0,80.0,0.0,0.0,1.0435,0.875,4.8125,8,5.0,24.0,0,0,1
20240915-day,2024-09-15,day,37,41,39,2,4.878,0,0.0,41,100.0,39,10.0,78.0,296.0,56.0,164.0,4.0,0.0,1.3659,0.6964,7.3125,9,7.0,56.0,0,0,1
20240915-evening,2024-09-15,evening,37,32,29,3,9.375,0,0.0,32,100.0,29,11.5,109.0,299.5,40.0,132.0,4.0,0.0,1.25,0.725,6.8125,9,7.0,40.0,0,0,1
20240916-night,2024-09-16,night,38,26,23,3,11.5385,0,0.0,26,100.0,23,13.0,93.0,315.5,24.0,80.0,0.0,0.0,0.9231,0.9583,5.3125,7,5.0,24.0,0,0,1
20240916-day,2024-09-16,day,38,49,48,1,2.0408,0,0.0,49,100.0,48,11.0,88.0,303.0,56.0,160.0,0.0,0.0,1.1429,0.8571,9.25,11,9.0,56.0,0,0,1
20240916-evening,2024-09-16,evening,38,55,47,8,14.5455,0,0.0,55,100.0,47,14.0,128.0,348.0,40.0,128.0,0.0,0.0,0.7273,1.175,13.25,15,14.0,40.0,0,0,1
20240917-night,2024-09-17,night,38,21,19,2,9.5238,0,0.0,21,100.0,19,11.0,108.0,270.0,24.0,84.0,4.0,0.0,1.1429,0.7917,5.625,13,5.0,24.0,0,0,1
20240917-day,2024-09-17,day,38,48,44,4,8.3333,0,0.0,48,100.0,44,11.0,85.5,298.0,56.0,160.0,0.0,0.0,1.1667,0.7857,8.25,10,8.0,56.0,0,0,1
20240917-evening,2024-09-17,evening,38,50,44,6,12.0,0,0.0,50,100.0,44,15.0,121.5,334.5,40.0,128.0,0.0,0.0,0.8,1.1,11.625,14,12.0,40.0,0,0,1
20240918-night,2024-09-18,night,38,19,17,2,10.5263,0,0.0,19,100.0,17,11.0,81.0,268.0,24.0,80.0,0.0,0.0,1.2632,0.7083,4.125,10,3.5,24.0,0,0,1
20240918-day,2024-09-18,day,38,39,35,4,10.2564,0,0.0,39,100.0,35,11.0,86.0,289.0,48.0,156.0,4.0,8.0,1.2308,0.7292,6.625,9,6.5,48.0,0,0,1
20240918-evening,2024-09-18,evening,38,54,47,7,12.963,0,0.0,54,100.0,47,15.0,126.0,342.0,40.0,128.0,0.0,0.0,0.7407,1.175,12.625,15,13.0,40.0,0,0,1
20240919-night,2024-09-19,night,38,23,23,0,0.0,0,0.0,23,100.0,23,13.0,100.0,291.0,26.0,82.0,2.0,0.0,1.1304,0.8846,5.625,10,5.0,24.0,0,0,1
20240919-day,2024-09-19,day,38,43,41,2,4.6512,0,0.0,43,100.0,41,11.0,82.0,297.0,56.0,160.0,0.0,0.0,1.3023,0.7321,7.25,9,7.0,56.0,0,0,1
20240919-evening,2024-09-19,evening,38,35,30,5,14.2857,0,0.0,35,100.0,30,12.0,105.0,302.0,40.0,128.0,0.0,0.0,1.1429,0.75,7.4375,9,7.0,40.0,0,0,1
20240920-night,2024-09-20,night,38,23,22,1,4.3478,0,0.0,23,100.0,22,12.0,94.0,308.0,24.0,80.0,0.0,0.0,1.0435,0.9167,4.875,7,5.0,24.0,0,0,1
20240920-day,2024-09-20,day,38,43,41,2,4.6512,0,0.0,43,100.0,41,11.0,86.0,287.0,58.0,162.0,2.0,0.0,1.3488,0.7069,7.75,9,8.0,56.0,0,0,1
20240920-evening,2024-09-20,evening,38,52,44,8,15.3846,0,0.0,52,100.0,44,15.0,123.0,349.5,40.0,128.0,0.0,0.0,0.7692,1.1,12.3125,14,13.0,40.0,0,0,1
20240921-night,2024-09-21,night,38,37,30,7,18.9189,0,0.0,37,100.0,30,16.0,123.0,302.0,24.0,80.0,0.0,0.0,0.6486,1.25,9.5625,13,9.5,24.0,0,0,1
20240921-day,2024-09-21,day,38,33,32,1,3.0303,0,0.0,33,100.0,32,10.0,78.0,282.0,56.0,160.0,0.0,0.0,1.697,0.5714,6.25,10,6.0,56.0,0,0,1
20240921-evening,2024-09-21,evening,38,44,42,2,4.5455,0,0.0,44,100.0,42,13.0,119.5,336.5,40.0,128.0,0.0,0.0,0.9091,1.05,9.9375,12,10.0,40.0,0,0,1
20240922-night,2024-09-22,night,38,27,24,3,11.1111,0,0.0,27,100.0,24,13.0,95.0,314.0,26.0,82.0,2.0,0.0,0.963,0.9231,5.75,10,5.0,24.0,0,0,1
20240922-day,2024-09-22,day,38,52,48,4,7.6923,0,0.0,52,100.0,48,12.0,92.5,291.0,56.0,160.0,0.0,0.0,1.0769,0.8571,9.875,13,10.0,56.0,0,0,1
20240922-evening,2024-09-22,evening,38,46,43,3,6.5217,0,0.0,46,100.0,43,13.0,121.0,345.5,40.0,120.0,0.0,8.0,0.8696,1.075,11.1875,13,11.0,40.0,0,0,1
20240923-night,2024-09-23,night,39,32,31,1,3.125,0,0.0,32,100.0,31,15.5,108.0,320.5,24.0,80.0,0.0,0.0,0.75,1.2917,7.9375,11,8.0,24.0,0,0,1
20240923-day,2024-09-23,day,39,60,56,4,6.6667,0,0.0,60,100.0,56,13.0,96.5,308.0,56.0,160.0,0.0,0.0,0.9333,1.0,11.75,14,12.0,56.0,0,0,1
20240923-evening,2024-09-23,evening,39,46,40,6,13.0435,0,0.0,46,100.0,40,14.0,117.0,333.5,40.0,124.0,4.0,8.0,0.8696,1.0,10.8125,13,11.0,40.0,0,0,1
20240924-night,2024-09-24,night,39,27,24,3,11.1111,0,0.0,27,100.0,24,13.0,109.5,290.0,24.0,84.0,4.0,0.0,0.8889,1.0,6.25,11,6.0,24.0,0,0,1
20240924-day,2024-09-24,day,39,45,43,2,4.4444,0,0.0,45,100.0,43,11.0,80.0,292.0,58.0,162.0,2.0,0.0,1.2889,0.7414,7.875,10,8.0,56.0,0,0,1
20240924-evening,2024-09-24,evening,39,50,47,3,6.0,0,0.0,50,100.0,47,14.0,121.0,327.5,42.0,130.0,2.0,0.0,0.84,1.119,11.6875,14,12.5,40.0,0,0,1
20240925-night,2024-09-25,night,39,18,16,2,11.1111,0,0.0,18,100.0,16,11.0,88.0,290.0,24.0,88.0,8.0,0.0,1.3333,0.6667,4.3125,11,3.5,24.0,0,0,1
20240925-day,2024-09-25,day,39,43,42,1,2.3256,0,0.0,43,100.0,42,11.0,82.0,290.0,56.0,160.0,0.0,0.0,1.3023,0.75,7.3125,8,8.0,56.0,0,0,1
20240925-evening,2024-09-25,evening,39,41,36,5,12.1951,0,0.0,41,100.0,36,12.0,111.0,326.0,40.0,128.0,0.0,0.0,0.9756,0.9,8.625,11,8.5,40.0,0,0,1
20240926-night,2024-09-26,night,39,25,23,2,8.0,0,0.0,25,100.0,23,11.0,93.0,284.0,24.0,80.0,0.0,0.0,0.96,0.9583,5.5,10,5.0,24.0,0,0,1
20240926-day,2024-09-26,day,39,48,47,1,2.0833,0,0.0,48,100.0,47,11.5,92.0,290.5,56.0,164.0,4.0,0.0,1.1667,0.8393,8.9375,10,9.0,56.0,0,0,1
20240926-evening,2024-09-26,evening,39,39,35,4,10.2564,0,0.0,39,100.0,35,12.0,115.0,311.0,40.0,128.0,0.0,0.0,1.0256,0.875,8.4375,10,8.5,40.0,0,0,1
20240927-night,2024-09-27,night,39,26,22,4,15.3846,0,0.0,26,100.0,22,14.0,102.5,289.5,26.0,86.0,6.0,0.0,1.0,0.8462,6.1875,10,6.0,24.0,0,0,1
20240927-day,2024-09-27,day,39,46,44,2,4.3478,0,0.0,46,100.0,44,11.0,84.0,293.0,56.0,160.0,0.0,0.0,1.2174,0.7857,8.1875,10,8.0,56.0,0,0,1
20240927-evening,2024-09-27,evening,39,36,34,2,5.5556,0,0.0,36,100.0,34,12.0,105.5,314.0,42.0,134.0,6.0,0.0,1.1667,0.8095,7.625,9,8.0,40.0,0,0,1
20240928-night,2024-09-28,night,39,25,25,0,0.0,0,0.0,25,100.0,25,12.0,102.0,284.0,24.0,80.0,0.0,0.0,0.96,1.0417,5.625,8,6.0,24.0,0,0,1
20240928-day,2024-09-28,day,39,41,39,2,4.878,0,0.0,41,100.0,39,11.0,84.0,277.0,56.0,152.0,0.0,8.0,1.3659,0.6964,7.5,9,8.0,56.0,0,0,1
20240928-evening,2024-09-28,evening,39,40,36,4,10.0,0,0.0,40,100.0,36,13.0,114.5,324.5,42.0,122.0,2.0,8.0,1.05,0.8571,8.8125,11,9.0,40.0,0,0,1
