year,stateabbr,statedesc,locationname,locationid,measureid,measure,data_value_type,datavaluetypeid,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,data_value_footnote_symbol,data_value_footnote
2022,IN,Indiana,Johnson,18081,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,17.5,15.4,19.6,165782,125936,,
2022,IN,Indiana,Knox,18083,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,18.4,16.3,20.5,35789,28246,,
2022,IN,Indiana,Knox,18083,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,17.8,15.8,19.9,35789,28246,,
2022,IN,Indiana,Kosciusko,18085,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,16.7,14.7,19.0,80826,62080,,
2022,IN,Indiana,Kosciusko,18085,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,15.9,14.0,18.1,80826,62080,,
2022,IN,Indiana,LaGrange,18087,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,22.9,20.2,25.5,40866,28019,,
2022,IN,Indiana,LaGrange,18087,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,21.9,19.4,24.5,40866,28019,,
2022,IN,Indiana,Lake,18089,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,16.9,15.2,18.8,499689,384581,,
2022,IN,Indiana,Lake,18089,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,17.0,15.3,18.9,499689,384581,,
2022,IN,Indiana,LaPorte,18091,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,19.9,17.6,22.4,111675,88184,,
2022,IN,Indiana,LaPorte,18091,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,19.4,17.2,21.8,111675,88184,,
2022,IN,Indiana,Lawrence,18093,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.8,18.4,23.3,45222,35682,,
2022,IN,Indiana,Lawrence,18093,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,19.7,17.4,22.1,45222,35682,,
2022,IN,Indiana,Madison,18095,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,22.7,20.3,25.3,131744,103773,,
2022,IN,Indiana,Madison,18095,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,21.5,19.2,24.0,131744,103773,,
2022,IN,Indiana,Marion,18097,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,17.6,15.9,19.4,969466,732482,,
2022,IN,Indiana,Marion,18097,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,17.2,15.6,19.0,969466,732482,,
2022,IN,Indiana,Marshall,18099,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,19.2,16.8,21.7,46332,35095,,
2022,IN,Indiana,Marshall,18099,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,18.0,15.7,20.2,46332,35095,,
2022,IN,Indiana,Martin,18101,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,24.0,21.3,26.8,9803,7673,,
2022,IN,Indiana,Martin,18101,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,22.9,20.3,25.7,9803,7673,,
2022,IN,Indiana,Miami,18103,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,22.0,19.4,24.8,35674,28263,,
2022,IN,Indiana,Miami,18103,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,20.8,18.3,23.5,35674,28263,,
2022,IN,Indiana,Monroe,18105,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,15.6,13.8,17.6,139745,118007,,
2022,IN,Indiana,Monroe,18105,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,13.6,11.9,15.3,139745,118007,,
2022,IN,Indiana,Montgomery,18107,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.8,18.5,23.3,38273,29627,,
2022,IN,Indiana,Montgomery,18107,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,20.5,18.2,22.9,38273,29627,,
2022,IN,Indiana,Morgan,18109,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.0,17.8,22.5,72236,56538,,
2022,IN,Indiana,Morgan,18109,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,20.0,17.8,22.5,72236,56538,,
2022,IN,Indiana,Newton,18111,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,21.3,18.8,24.0,13823,10987,,
2022,IN,Indiana,Newton,18111,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,21.0,18.5,23.6,13823,10987,,
2022,IN,Indiana,Noble,18113,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,19.3,17.0,21.8,47367,35921,,
2022,IN,Indiana,Noble,18113,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,18.1,15.9,20.4,47367,35921,,
2022,IN,Indiana,Ohio,18115,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,17.5,15.2,19.6,6114,4871,,
2022,IN,Indiana,Ohio,18115,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,17.5,15.3,19.7,6114,4871,,
2022,IN,Indiana,Orange,18117,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.6,18.5,23.6,19623,15211,,
2022,IN,Indiana,Orange,18117,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,19.6,17.6,22.5,19623,15211,,
2022,IN,Indiana,Owen,18119,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,22.2,19.8,24.8,21482,17128,,
2022,IN,Indiana,Owen,18119,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,21.5,19.1,24.0,21482,17128,,
2022,IN,Indiana,Parke,18121,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.9,18.4,23.6,16369,12710,,
2022,IN,Indiana,Parke,18121,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,20.0,17.6,22.6,16369,12710,,
2022,IN,Indiana,Perry,18123,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,19.3,17.0,21.6,19183,15259,,
2022,IN,Indiana,Perry,18123,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,18.8,16.6,21.1,19183,15259,,
2022,IN,Indiana,Pike,18125,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,21.2,18.8,23.9,12168,9474,,
2022,IN,Indiana,Pike,18125,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,20.1,17.7,22.6,12168,9474,,
2022,IN,Indiana,Porter,18127,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,16.6,14.7,18.8,174791,137854,,
2022,IN,Indiana,Porter,18127,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,16.2,14.3,18.3,174791,137854,,
2022,IN,Indiana,Posey,18129,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,15.4,13.4,17.5,25063,19665,,
2022,IN,Indiana,Posey,18129,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,15.3,13.4,17.4,25063,19665,,
2022,IN,Indiana,Pulaski,18131,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,21.7,19.2,24.3,12485,9767,,
2022,IN,Indiana,Pulaski,18131,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,20.1,17.7,22.5,12485,9767,,
2022,IN,Indiana,Putnam,18133,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,18.8,16.5,21.2,37301,30009,,
2022,IN,Indiana,Putnam,18133,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,17.8,15.5,20.0,37301,30009,,
2022,IN,Indiana,Randolph,18135,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,21.6,19.1,24.2,24437,18979,,
2022,IN,Indiana,Randolph,18135,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,21.1,18.6,23.7,24437,18979,,
2022,IN,Indiana,Ripley,18137,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,19.3,17.0,21.9,29087,22272,,
2022,IN,Indiana,Ripley,18137,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,18.7,16.5,21.2,29087,22272,,
2022,IN,Indiana,Rush,18139,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,19.3,16.9,21.5,16673,12977,,
2022,IN,Indiana,Rush,18139,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,18.2,16.0,20.4,16673,12977,,
2022,IN,Indiana,St. Joseph,18141,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,16.7,14.8,18.8,272234,209725,,
2022,IN,Indiana,St. Joseph,18141,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,16.1,14.3,18.1,272234,209725,,
2022,IN,Indiana,Scott,18143,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,23.2,20.6,26.1,24588,19038,,
2022,IN,Indiana,Scott,18143,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,23.0,20.4,25.8,24588,19038,,
2022,IN,Indiana,Shelby,18145,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.9,18.6,23.3,44991,35021,,
2022,IN,Indiana,Shelby,18145,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,20.7,18.3,23.1,44991,35021,,
2022,IN,Indiana,Spencer,18147,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,18.0,15.7,20.4,19967,15666,,
2022,IN,Indiana,Spencer,18147,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,16.9,14.7,19.2,19967,15666,,
2022,IN,Indiana,Starke,18149,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,19.6,17.4,21.9,23258,18069,,
2022,IN,Indiana,Starke,18149,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,19.0,16.8,21.2,23258,18069,,
2022,IN,Indiana,Steuben,18151,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,14.2,12.4,16.1,34725,28004,,
2022,IN,Indiana,Steuben,18151,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,13.5,11.8,15.3,34725,28004,,
2022,IN,Indiana,Sullivan,18153,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,21.1,18.7,23.7,20670,16866,,
2022,IN,Indiana,Sullivan,18153,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,21.0,18.6,23.5,20670,16866,,
2022,IN,Indiana,Switzerland,18155,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,21.3,18.9,24.0,10006,7671,,
2022,IN,Indiana,Switzerland,18155,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,20.8,18.4,23.4,10006,7671,,
2022,IN,Indiana,Tippecanoe,18157,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,17.5,15.4,19.6,188717,151016,,
2022,IN,Indiana,Tippecanoe,18157,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,14.2,12.4,15.9,188717,151016,,
2022,IN,Indiana,Tipton,18159,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,16.2,14.2,18.4,15361,12200,,
2022,IN,Indiana,Tipton,18159,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,16.0,14.0,18.2,15361,12200,,
2022,IN,Indiana,Union,18161,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.3,17.9,22.9,6952,5470,,
2022,IN,Indiana,Union,18161,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,19.7,17.3,22.1,6952,5470,,
2022,IN,Indiana,Vanderburgh,18163,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,16.9,14.9,18.9,179744,141236,,
2022,IN,Indiana,Vanderburgh,18163,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,16.0,14.2,18.0,179744,141236,,
2022,IN,Indiana,Vermillion,18165,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,21.8,19.3,24.4,15451,12113,,
2022,IN,Indiana,Vermillion,18165,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,19.8,17.4,22.2,15451,12113,,
2022,IN,Indiana,Vigo,18167,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,21.2,18.7,23.6,106006,84510,,
2022,IN,Indiana,Vigo,18167,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,19.0,16.8,21.3,106006,84510,,
2022,IN,Indiana,Wabash,18169,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,19.0,16.8,21.4,30828,24398,,
2022,IN,Indiana,Wabash,18169,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,18.4,16.3,20.7,30828,24398,,
2022,IN,Indiana,Warren,18171,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.5,18.0,22.9,8461,6612,,
2022,IN,Indiana,Warren,18171,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,19.5,17.1,21.9,8461,6612,,
2022,IN,Indiana,Warrick,18173,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,14.3,12.5,16.2,65185,50286,,
2022,IN,Indiana,Warrick,18173,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,14.4,12.6,16.3,65185,50286,,
2022,IN,Indiana,Washington,18175,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.5,18.1,22.9,28224,21921,,
2022,IN,Indiana,Washington,18175,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,20.2,17.9,22.7,28224,21921,,
2022,IN,Indiana,Wayne,18177,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,22.9,20.5,25.6,66273,51399,,
2022,IN,Indiana,Wayne,18177,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,22.2,19.8,24.8,66273,51399,,
2022,IN,Indiana,Wells,18179,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.3,18.0,22.9,28335,21376,,
2022,IN,Indiana,Wells,18179,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,19.8,17.6,22.4,28335,21376,,
2022,IN,Indiana,White,18181,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.1,17.6,22.5,24598,18943,,
2022,IN,Indiana,White,18181,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,19.0,16.7,21.4,24598,18943,,
2022,IN,Indiana,Whitley,18183,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,18.2,15.9,20.5,34627,26755,,
2022,IN,Indiana,Whitley,18183,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,17.5,15.3,19.8,34627,26755,,
2022,IA,Iowa,Adair,19001,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,16.6,14.5,18.7,7494,5812,,
2022,IA,Iowa,Adair,19001,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,15.7,13.7,17.8,7494,5812,,
2022,IA,Iowa,Adams,19003,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,17.8,15.5,20.2,3611,2821,,
2022,IA,Iowa,Adams,19003,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,16.0,13.9,18.2,3611,2821,,
2022,IA,Iowa,Allamakee,19005,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,17.3,15.1,19.6,13960,10622,,
2022,IA,Iowa,Allamakee,19005,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,16.6,14.5,18.8,13960,10622,,
2022,IA,Iowa,Appanoose,19007,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,19.6,17.0,22.4,12094,9469,,
2022,IA,Iowa,Appanoose,19007,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,18.8,16.3,21.5,12094,9469,,
2022,IA,Iowa,Audubon,19009,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.0,17.5,22.5,5598,4390,,
2022,IA,Iowa,Audubon,19009,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,18.5,16.1,20.9,5598,4390,,
2022,IA,Iowa,Benton,19011,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,16.6,14.5,18.9,25711,19875,,
2022,IA,Iowa,Benton,19011,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,16.7,14.6,19.0,25711,19875,,
2022,IA,Iowa,Black Hawk,19013,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.0,18.1,21.9,130274,102165,,
2022,IA,Iowa,Black Hawk,19013,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,18.5,16.7,20.4,130274,102165,,
2022,IA,Iowa,Boone,19015,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,15.5,13.6,17.7,26609,21177,,
2022,IA,Iowa,Boone,19015,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,14.6,12.8,16.6,26609,21177,,
2022,IA,Iowa,Bremer,19017,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,16.2,14.2,18.3,25259,19602,,
2022,IA,Iowa,Bremer,19017,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,15.0,13.1,16.9,25259,19602,,
2022,IA,Iowa,Buchanan,19019,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,15.5,13.5,17.7,20714,15473,,
2022,IA,Iowa,Buchanan,19019,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,15.8,13.8,18.0,20714,15473,,
2022,IA,Iowa,Buena Vista,19021,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,15.9,14.0,17.9,20600,15168,,
2022,IA,Iowa,Buena Vista,19021,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,15.3,13.5,17.2,20600,15168,,
2022,IA,Iowa,Butler,19023,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,15.7,13.7,17.8,14269,11084,,
2022,IA,Iowa,Butler,19023,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,15.5,13.5,17.6,14269,11084,,
2022,IA,Iowa,Calhoun,19025,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,16.1,14.1,18.2,9725,7657,,
2022,IA,Iowa,Calhoun,19025,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,15.7,13.7,17.7,9725,7657,,
2022,IA,Iowa,Carroll,19027,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,17.8,15.7,20.0,20567,15610,,
2022,IA,Iowa,Carroll,19027,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,16.6,14.6,18.6,20567,15610,,
2022,IA,Iowa,Cass,19029,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.3,18.0,22.9,13104,10137,,
2022,IA,Iowa,Cass,19029,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,18.4,16.3,20.8,13104,10137,,
2022,IA,Iowa,Cedar,19031,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,15.7,13.6,17.7,18399,14524,,
2022,IA,Iowa,Cedar,19031,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,15.0,13.1,17.0,18399,14524,,
2022,IA,Iowa,Cerro Gordo,19033,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,16.7,14.8,18.8,42409,33640,,
2022,IA,Iowa,Cerro Gordo,19033,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,15.9,14.1,17.9,42409,33640,,
2022,IA,Iowa,Cherokee,19035,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,17.5,15.4,19.8,11491,8938,,
2022,IA,Iowa,Cherokee,19035,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,17.0,15.0,19.3,11491,8938,,
2022,IA,Iowa,Chickasaw,19037,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,16.1,14.1,18.3,11716,9018,,
2022,IA,Iowa,Chickasaw,19037,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,15.7,13.8,17.9,11716,9018,,
2022,IA,Iowa,Clarke,19039,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.6,18.2,23.1,9692,7187,,
2022,IA,Iowa,Clarke,19039,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,19.1,16.9,21.5,9692,7187,,
2022,IA,Iowa,Clay,19041,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,17.5,15.5,19.8,16475,12760,,
2022,IA,Iowa,Clay,19041,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,16.3,14.4,18.5,16475,12760,,
2022,IA,Iowa,Clayton,19043,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,16.9,14.8,19.2,17027,13378,,
2022,IA,Iowa,Clayton,19043,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,16.7,14.6,18.9,17027,13378,,
2022,IA,Iowa,Clinton,19045,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,18.0,15.8,20.3,46344,35780,,
2022,IA,Iowa,Clinton,19045,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,16.6,14.6,18.8,46344,35780,,
2022,IA,Iowa,Crawford,19047,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,18.0,15.8,20.3,16123,12130,,
2022,IA,Iowa,Crawford,19047,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,17.8,15.6,20.1,16123,12130,,
2022,IA,Iowa,Dallas,19049,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,10.9,9.4,12.5,108016,79435,,
2022,IA,Iowa,Dallas,19049,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,11.2,9.6,12.8,108016,79435,,
