tract_fips,synthetic_event_count,adult_denominator_estimate,adult_denominator_moe90,rate_multiplier,crude_rate_per_100k,crude_rate_low_95,crude_rate_high_95,positive_denominator_age_bands,minimum_age_band_denominator,direct_standardized_rate_per_100k,direct_rate_low_95,direct_rate_high_95,direct_support_state,guided_indirect_required,claim_limit
25009251500,199,4909,704.315,100000,4053.77877368,3537.06133977,4642.34893001,5,221,4889.457361,4197.45937598,5581.45534603,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009251600,269,5348,744.153,100000,5029.91772625,4475.74892698,5648.64401309,5,149,6013.2442967,5224.3147099,6802.1738835,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009251700,201,4341,667.233,100000,4630.26952315,4044.25553596,5296.51012067,5,203,5216.74181359,4487.73539575,5945.74823142,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009251800,227,6069,800.131,100000,3740.31965727,3291.45451844,4247.70918154,5,445,3831.64873994,3339.27280876,4324.02467112,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009252101,136,2799,439.98,100000,4858.87817078,4122.36812194,5719.12533651,5,313,4924.34149017,4115.09309879,5733.58988155,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009252102,236,3646,461.618,100000,6472.84695557,5719.11651893,7318.20206571,5,327,6183.86379254,5421.83395436,6945.89363072,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009252201,89,2715,408.771,100000,3278.08471455,2671.53859402,4016.65788874,5,198,3476.1843808,2745.85744253,4206.51131908,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009252202,163,2611,359.562,100000,6242.81884336,5377.5816434,7236.62323346,5,152,6008.10973518,5081.51567112,6934.70379924,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009252300,303,6312,798.202,100000,4800.38022814,4299.94034348,5355.80327828,5,694,4860.9831097,4322.79907546,5399.16714395,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009252400,183,3582,490.626,100000,5108.87772194,4434.70992979,5879.22790231,5,157,5904.38650558,5026.720694,6782.05231715,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009252501,170,3899,451.603,100000,4360.09233137,3762.78518734,5047.24367108,5,208,4946.10920926,4210.32020686,5681.89821166,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009252502,175,3916,412.135,100000,4468.84576098,3865.1083261,5161.82458784,5,470,4389.61628741,3726.27108864,5052.96148619,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009252601,215,5616,638.568,100000,3828.34757835,3357.24984695,4362.56684183,5,463,3728.3484058,3238.60904748,4218.08776413,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009252602,171,4486,476.899,100000,3811.85911725,3289.8896927,4412.8646694,5,328,3930.16481277,3358.16885366,4502.16077188,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009252603,131,2489,340.279,100000,5263.15789474,4452.82686662,6211.36751606,5,268,4707.01851515,3906.39278307,5507.64424722,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009253100,169,4814,617.647,100000,3510.59410054,3026.64260672,4068.68134162,5,312,3777.00089286,3218.18498986,4335.81679585,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009253201,179,2659,453.436,100000,6731.85408048,5840.50813749,7748.03869927,5,291,6402.99573201,5476.62887395,7329.36259007,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009253202,275,6483,939.428,100000,4241.86333488,3777.75969279,4760.1622271,5,392,4814.73720073,4245.10570263,5384.36869883,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009253203,157,3274,310.722,100000,4795.35736103,4114.9536573,5581.7160204,5,426,4083.93605263,3434.16909507,4733.70301018,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009253204,280,4564,579.035,100000,6134.96932515,5474.97565796,6868.74213311,5,304,5727.96487863,5041.4513133,6414.47844396,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009253205,162,3017,351.956,100000,5369.57242294,4620.48617257,6232.16741054,5,222,4573.65248165,3852.73208951,5294.5728738,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009254100,221,4614,519.838,100000,4789.77026441,4210.30742565,5444.45146541,5,542,4224.35149399,3637.07108668,4811.6319013,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009254200,192,4631,531.42,100000,4145.97279205,3608.80370079,4759.1515414,5,240,4685.99233198,4022.80422098,5349.18044298,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009254301,208,3501,407.832,100000,5941.15966867,5205.34455701,6773.5555945,5,279,5620.38520247,4857.07429593,6383.696109,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009254302,169,3722,382.19,100000,4540.56958624,3917.3000172,5257.57933821,5,286,4275.04127603,3637.28547377,4912.79707829,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009254401,153,2601,287.8,100000,5882.35294118,5041.4916093,6853.33821888,5,172,5789.55414827,4879.27417934,6699.83411721,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009254402,321,6067,629.559,100000,5290.91808142,4755.39922481,5883.01825326,5,415,5095.98418018,4538.50759867,5653.46076169,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009254403,140,2865,311.482,100000,4886.56195462,4155.76882267,5738.17139309,5,261,4421.2323579,3697.94959411,5144.51512168,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009260100,137,4036,605.081,100000,3394.44995045,2878.60300878,3998.93071756,5,316,4399.09102818,3675.80282398,5122.37923237,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009260200,169,3092,380.892,100000,5465.71798189,4718.36028844,6323.59594115,5,432,5354.97942892,4528.88908211,6181.06977573,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009260301,236,3759,402.68,100000,6278.26549614,5546.56577672,7099.2356483,5,326,6165.94152995,5403.05353737,6928.82952253,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009260302,195,2807,352.281,100000,6946.91841824,6063.99631514,7947.51819361,5,294,6217.10472507,5347.22119076,7086.98825938,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009260401,165,3244,390.466,100000,5086.31319359,4381.92790991,5896.94385934,5,295,4492.19911555,3805.2443463,5179.15388479,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009260402,257,5713,734.01,100000,4498.51216524,3990.92690267,5067.24731032,5,717,3926.85406496,3453.93841141,4399.76971852,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009260500,172,2984,398.9,100000,5764.07506702,4983.33140682,6658.56671979,5,369,5361.29022857,4534.67295771,6187.90749944,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009260600,147,2975,440.867,100000,4941.17647059,4218.8374834,5779.72950776,5,122,5722.9586516,4748.63672985,6697.28057335,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009260700,198,4033,491.841,100000,4909.49665262,4284.50336552,5620.30619659,5,277,5420.30619009,4678.2821441,6162.33023608,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009260800,171,4485,653.579,100000,3812.7090301,3290.62506345,4413.84527691,5,56,4970.00078596,4018.630168,5921.37140392,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009260900,268,4618,654.144,100000,5803.37808575,5165.05187721,6515.17263136,5,413,5757.1777342,5076.81812612,6437.53734228,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009261000,196,3795,490.992,100000,5164.69038208,4504.80151858,5915.25583605,5,206,5427.50117005,4649.59045517,6205.41188494,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009261101,233,4208,503.646,100000,5537.07224335,4885.74614977,6269.50419416,5,417,5087.56265774,4448.8086507,5726.31666477,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009261102,118,3538,489.68,100000,3335.21763708,2792.33815201,3979.32177713,5,127,3724.92926973,3020.92119097,4428.93734849,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009262100,303,5633,666.183,100000,5379.01650985,4819.69497781,5999.15567243,5,620,4732.80235207,4194.99017271,5270.61453144,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009263100,189,3693,381.156,100000,5117.7904143,4452.55891576,5876.2978414,5,213,4443.43510908,3785.97283283,5100.89738532,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009264100,233,5332,585.199,100000,4369.84246062,3853.20992767,4952.17648508,5,575,3872.57640658,3381.97522632,4363.17758683,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009265101,162,2980,332.998,100000,5436.24161074,4678.06641466,6309.16140375,5,171,5263.66464475,4457.40167335,6069.92761615,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009265102,192,3504,374.378,100000,5479.45205479,4773.51790647,6282.8956565,5,370,4824.2246216,4126.63943406,5521.80980914,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25009266100,150,3678,402.951,100000,4078.30342577,3485.55001952,4766.88187412,5,289,3850.69079213,3245.35106086,4456.0305234,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
