facility_id,facility_name,city,state,county,measure_id,measure_name,compared_to_national,denominator,score,lower_estimate,higher_estimate,number_of_patients,number_of_patients_returned,footnote_code,footnote_text,start_date,end_date,estimate_status,source_release
170183,KANSAS SURGERY & RECOVERY CENTER,WICHITA,KS,SEDGWICK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
170185,SAINT LUKE'S SOUTH HOSPITAL,OVERLAND PARK,KS,JOHNSON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,604,20.8,17.4,24.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
170186,KANSAS HEART HOSPITAL,WICHITA,KS,SEDGWICK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,165,21.7,18.2,25.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
170187,SALINA SURGICAL HOSPITAL,SALINA,KS,SALINE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
170188,KANSAS CITY ORTHOPAEDIC INSTITUTE,LEAWOOD,KS,JOHNSON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
170190,MANHATTAN SURGICAL HOSPITAL LLC,MANHATTAN,KS,RILEY,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
170191,UNIVERSITY  OF KS HLTH SYSTEM GREAT BEND CAMPUS,GREAT BEND,KS,BARTON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,77,22.2,18.6,26.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
170194,ASCENTIST HOSPITAL LLC,LEAWOOD,KS,JOHNSON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
170196,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC",WICHITA,KS,SEDGWICK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
170197,KANSAS MEDICAL CENTER LLC,ANDOVER,KS,BUTLER,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,113,20.1,16.9,24.0,,,,,2023-07-01,2025-06-30,reported,2026-08-13
170198,"SUMMIT SURGICAL, LLC",HUTCHINSON,KS,RENO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
170199,MINIMALLY INVASIVE SURGERY HOSPITAL,LENEXA,KS,JOHNSON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
170200,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC",WICHITA,KS,SEDGWICK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,150,20.2,17.0,23.6,,,29,This measure was calculated using partial performance period data due to a CMS-approved exception.,2023-07-01,2025-06-30,reported,2026-08-13
170203,MERCY SPECIALTY HOSPITAL SOUTHEAST KANSAS,GALENA,KS,CHEROKEE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
170204,"ROCK REGIONAL HOSPITAL, LLC",DERBY,KS,SEDGWICK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,55,20.6,17.1,24.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
170208,"ADVENTHEALTH SOUTH OVERLAND PARK, INC",OVERLAND PARK,KS,JOHNSON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,129,21.2,17.9,24.8,,,,,2023-07-01,2025-06-30,reported,2026-08-13
170779,SCK HEALTH,ARKANSAS CITY,KS,COWLEY,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,19,Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,2023-07-01,2025-06-30,not_available,2026-08-13
170780,"MERCY HOSPITAL, INC",MOUNDRIDGE,KS,MCPHERSON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,19,Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,2023-07-01,2025-06-30,not_available,2026-08-13
170781,RUSH COUNTY MEMORIAL HOSPITAL,LA CROSSE,KS,RUSH,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,19,Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,2023-07-01,2025-06-30,not_available,2026-08-13
171300,GRISELL MEMORIAL HOSPITAL,RANSOM,KS,NESS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
171301,ELLINWOOD DISTRICT HOSPITAL,ELLINWOOD,KS,BARTON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171303,LANE COUNTY HOSPITAL,DIGHTON,KS,LANE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171304,ASHLAND HEALTH CENTER,ASHLAND,KS,CLARK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171306,WICHITA COUNTY HEALTH CENTER,LEOTI,KS,WICHITA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171307,RAWLINS COUNTY HEALTH CENTER,ATWOOD,KS,RAWLINS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171308,MERCY HOSPITAL COLUMBUS,COLUMBUS,KS,CHEROKEE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
171309,JEWELL COUNTY HOSPITAL,MANKATO,KS,JEWELL,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171310,CHEYENNE COUNTY HOSPITAL,ST FRANCIS,KS,CHEYENNE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171311,ROOKS COUNTY HEALTH CENTER,PLAINVILLE,KS,ROOKS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171312,COMANCHE COUNTY HOSPITAL,COLDWATER,KS,COMANCHE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171313,KEARNY COUNTY HOSPITAL,LAKIN,KS,KEARNY,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171314,F W HUSTON MEDICAL CENTER,WINCHESTER,KS,JEFFERSON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
171315,NEMAHA VALLEY COMMUNITY HOSPITAL,SENECA,KS,NEMAHA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171316,ANDERSON COUNTY HOSPITAL,GARNETT,KS,ANDERSON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,25,22.0,18.5,26.4,,,,,2023-07-01,2025-06-30,reported,2026-08-13
171317,EDWARDS COUNTY MEDICAL CENTER,KINSLEY,KS,EDWARDS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171318,SEDAN CITY HOSPITAL,SEDAN,KS,CHAUTAUQUA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171319,HOLTON COMMUNITY HOSPITAL,HOLTON,KS,JACKSON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171321,MEADE DISTRICT HOSPITAL,MEADE,KS,MEADE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171322,HAMILTON COUNTY HOSPITAL,SYRACUSE,KS,HAMILTON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171323,STAFFORD COUNTY HOSPITAL,STAFFORD,KS,STAFFORD,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171324,"SATANTA DISTRICT HOSPITAL, CLINICS, & LTCU",SATANTA,KS,HASKELL,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171325,GRAHAM COUNTY HOSPITAL,HILL CITY,KS,GRAHAM,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171326,LOGAN COUNTY HOSPITAL,OAKLEY,KS,LOGAN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171327,ELLSWORTH COUNTY MEDICAL CENTER,ELLSWORTH,KS,ELLSWORTH,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171328,OTTAWA COUNTY HEALTH CENTER,MINNEAPOLIS,KS,OTTAWA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171329,CALDWELL REGIONAL MEDICAL CENTER,CALDWELL,KS,SUMNER,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171330,HOSPITAL DISTRICT #1 OF RICE COUNTY,LYONS,KS,RICE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171331,KIOWA DISTRICT HOSPITAL,KIOWA,KS,BARBER,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171332,KIOWA COUNTY MEMORIAL HOSPITAL,GREENSBURG,KS,KIOWA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171333,CLARA BARTON HOSPITAL,HOISINGTON,KS,BARTON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171334,MEDICINE LODGE MEMORIAL HOSPITAL,MEDICINE LODGE,KS,BARBER,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171335,STEVENS COUNTY HOSPITAL,HUGOTON,KS,STEVENS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171336,NESS COUNTY HOSPITAL DISTRICT #2,NESS CITY,KS,NESS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171337,WAMEGO HEALTH CENTER,WAMEGO,KS,POTTAWATOMIE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171338,GREAT PLAINS OF SABETHA,SABETHA,KS,NEMAHA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171339,GREENWOOD COUNTY HOSPITAL,EUREKA,KS,GREENWOOD,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171341,HIAWATHA COMMUNITY HOSPITAL,HIAWATHA,KS,BROWN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,36,21.7,18.1,26.0,,,,,2023-07-01,2025-06-30,reported,2026-08-13
171343,STANTON COUNTY HOSPITAL,JOHNSON,KS,STANTON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171344,WILSON MEDICAL CENTER,NEODESHA,KS,WILSON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171345,PAWNEE VALLEY COMMUNITY HOSPITAL,LARNED,KS,PAWNEE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171346,HOSPITAL DISTRICT #6 PATTERSON HEALTH CENTER,ANTHONY,KS,HARPER,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171347,SHERIDAN COUNTY HOSPITAL,HOXIE,KS,SHERIDAN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171348,NORTON COUNTY HOSPITAL,NORTON,KS,NORTON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171349,CLOUD COUNTY HEALTH CENTER,CONCORDIA,KS,CLOUD,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171350,RUSSELL REGIONAL HOSPITAL,RUSSELL,KS,RUSSELL,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171351,WASHINGTON COUNTY HOSPITAL,WASHINGTON,KS,WASHINGTON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171352,DECATUR HEALTH,OBERLIN,KS,DECATUR,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171353,PHILLIPS COUNTY HOSPITAL,PHILLIPSBURG,KS,PHILLIPS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171354,"COMMUNITY HOSPITAL, ONAGA AND ST MARYS CAMPUS",ONAGA,KS,POTTAWATOMIE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171355,TREGO COUNTY LEMKE MEMORIAL HOSPITAL,WAKEENEY,KS,TREGO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171356,ST LUKE HOSPITAL & LIVING CENTER,MARION,KS,MARION,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171357,HILLSBORO COMMUNITY HOSPITAL,HILLSBORO,KS,MARION,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171358,LINDSBORG COMMUNITY HOSPITAL,LINDSBORG,KS,MCPHERSON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171359,GREELEY COUNTY HEALTH SERVICES,TRIBUNE,KS,GREELEY,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171360,LINCOLN COUNTY HOSPITAL,LINCOLN,KS,LINCOLN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171361,REPUBLIC COUNTY HOSPITAL,BELLEVILLE,KS,REPUBLIC,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,29,21.1,17.6,25.1,,,,,2023-07-01,2025-06-30,reported,2026-08-13
171362,CITIZENS MEDICAL CENTER,COLBY,KS,THOMAS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,32,21.7,18.1,25.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
171363,"COMMUNITY MEMORIAL HEALTHCARE, INC.",MARYSVILLE,KS,MARSHALL,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,42,21.8,18.3,25.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
171364,OSBORNE COUNTY MEMORIAL HOSPITAL,OSBORNE,KS,OSBORNE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171365,HANOVER HOSPITAL,HANOVER,KS,WASHINGTON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171367,GOVE COUNTY MEDICAL CENTER,QUINTER,KS,GOVE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171368,MINNEOLA DISTRICT HOSPITAL,MINNEOLA,KS,FORD,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171369,HODGEMAN COUNTY HEALTH CENTER,JETMORE,KS,HODGEMAN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171370,GOODLAND REGIONAL MEDICAL CENTER,GOODLAND,KS,SHERMAN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171371,CLAY COUNTY MEDICAL CENTER,CLAY CENTER,KS,CLAY,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,26,21.1,17.6,25.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
171372,SCOTT COUNTY HOSPITAL,SCOTT CITY,KS,SCOTT,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
171373,ALLEN COUNTY REGIONAL HOSPITAL,IOLA,KS,ALLEN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,35,21.4,18.0,25.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
