year,stateabbr,statedesc,countyname,countyfips,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,data_value_footnote_symbol,data_value_footnote,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,geolocation,locationid,categoryid,measureid,datavaluetypeid,short_question_text
2023,MA,Massachusetts,Essex,25009,25009254401,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.6,,,6.5,8.8,3674,2741,POINT (-71.1786937 42.6581235),25009254401,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009254402,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.3,,,7.1,9.5,7992,6002,POINT (-71.2088367 42.6687191),25009254402,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009254403,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.7,,,6.6,8.9,3891,2916,POINT (-71.1706817 42.6359797),25009254403,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009260100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,15.6,,,13.7,17.3,6149,4811,POINT (-71.0822135 42.7781441),25009260100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009260200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.1,,,10.5,13.7,3623,2954,POINT (-71.073303 42.7785615),25009260200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009260301,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.7,,,8.4,11.1,4722,3825,POINT (-71.04636 42.7771665),25009260301,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009260302,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.5,,,8.1,11.0,3254,2724,POINT (-71.0401101 42.797895),25009260302,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009260401,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.3,,,8.9,11.7,4169,3464,POINT (-71.1138 42.803535),25009260401,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009260402,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.3,,,7.9,10.9,7000,5577,POINT (-71.1464295 42.7942928),25009260402,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009260500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.6,,,8.2,11.1,4142,3334,POINT (-71.0792133 42.7968904),25009260500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009260600,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.0,,,8.7,11.2,3702,2847,POINT (-71.0913629 42.7928945),25009260600,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009260700,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.7,,,10.2,13.2,4882,3815,POINT (-71.1013288 42.7860955),25009260700,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009260800,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.1,,,8.8,11.4,6132,4387,POINT (-71.0922315 42.7737495),25009260800,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009260900,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.4,,,9.0,11.8,5434,4241,POINT (-71.1073695 42.7732274),25009260900,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009261000,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.8,,,8.4,11.2,4400,3385,POINT (-71.083463 42.7666364),25009261000,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009261101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.0,,,6.9,9.3,5028,4078,POINT (-71.0653711 42.7527656),25009261101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009261102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.1,,,7.8,10.4,5150,4078,POINT (-71.1068199 42.7520146),25009261102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009262100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.6,,,8.1,11.1,6723,5456,POINT (-71.011997 42.8386028),25009262100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009263100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.8,,,7.5,10.3,4500,3541,POINT (-70.9644283 42.7995647),25009263100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009264100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.7,,,7.4,10.2,6752,5384,POINT (-71.0159351 42.7539),25009264100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009265101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.5,,,7.2,10.0,3848,3004,POINT (-70.9992963 42.7120075),25009265101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009265102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.0,,,6.8,9.3,4622,3556,POINT (-70.9600766 42.733822),25009265102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009266100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.3,,,7.1,9.7,4742,3839,POINT (-70.9663149 42.8479814),25009266100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009266200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.9,,,8.5,11.4,5469,4428,POINT (-70.940087 42.8682432),25009266200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009266300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.0,,,8.6,11.6,3780,3156,POINT (-70.9245699 42.843075),25009266300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009266400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.1,,,7.7,10.6,3375,2723,POINT (-70.9122909 42.8627607),25009266400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009267102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.2,,,7.9,10.6,5051,4198,POINT (-70.8761968 42.8573247),25009267102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009267103,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.3,,,8.7,12.2,1730,1576,POINT (-70.8178768 42.8451703),25009267103,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009267104,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.2,,,9.5,13.0,2455,2158,POINT (-70.8395072 42.8310588),25009267104,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009268100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.6,,,6.4,8.8,2602,1959,POINT (-70.9242637 42.8179785),25009268100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009268200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.5,,,7.3,9.9,6940,5445,POINT (-70.9054643 42.8117773),25009268200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009268300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.6,,,8.1,11.2,4371,3775,POINT (-70.8771864 42.8105345),25009268300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009268400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.5,,,8.0,10.9,4376,3744,POINT (-70.8329685 42.8054407),25009268400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009269100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.7,,,8.4,11.2,6716,5617,POINT (-70.8724166 42.770406),25009269100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Essex,25009,25009270100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.6,,,7.4,9.8,6161,4958,POINT (-70.8866372 42.7214946),25009270100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Franklin,25011,25011040100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.7,,,9.2,12.4,4409,3649,POINT (-72.8434199 42.6596286),25011040100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Franklin,25011,25011040200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.7,,,9.2,12.5,4387,3640,POINT (-72.5669105 42.6725412),25011040200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Franklin,25011,25011040300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.8,,,8.3,11.5,2866,2366,POINT (-72.4538758 42.677091),25011040300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Franklin,25011,25011040400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.2,,,8.8,11.9,3369,2759,POINT (-72.3739696 42.6121275),25011040400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Franklin,25011,25011040501,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.0,,,10.3,13.8,3899,3080,POINT (-72.3152174 42.6028688),25011040501,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Franklin,25011,25011040502,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.9,,,12.0,16.3,3670,2993,POINT (-72.2600207 42.6448538),25011040502,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Franklin,25011,25011040600,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.7,,,8.3,11.3,4565,3818,POINT (-72.3843581 42.4603034),25011040600,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Franklin,25011,25011040701,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.8,,,9.2,12.5,4286,3438,POINT (-72.5611665 42.5969337),25011040701,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Franklin,25011,25011040702,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.4,,,8.9,12.2,4294,3611,POINT (-72.5144492 42.5525397),25011040702,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Franklin,25011,25011040800,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.7,,,7.5,10.2,5270,4547,POINT (-72.6107838 42.4541064),25011040800,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Franklin,25011,25011040900,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.7,,,8.2,11.2,5090,4200,POINT (-72.6131394 42.5179668),25011040900,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Franklin,25011,25011041000,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.3,,,9.5,13.3,3483,2766,POINT (-72.6132243 42.6203334),25011041000,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Franklin,25011,25011041100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.4,,,7.9,11.1,3723,3105,POINT (-72.5730183 42.6179249),25011041100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Franklin,25011,25011041200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.5,,,8.0,11.2,3017,2470,POINT (-72.5980584 42.6019242),25011041200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Franklin,25011,25011041301,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.8,,,10.0,13.8,2587,2192,POINT (-72.6035882 42.5932692),25011041301,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Franklin,25011,25011041302,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.5,,,10.6,14.8,2016,1766,POINT (-72.5996903 42.5869631),25011041302,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Franklin,25011,25011041400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.1,,,10.5,13.9,2942,2335,POINT (-72.61251 42.5819387),25011041400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Franklin,25011,25011041501,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.3,,,8.7,12.0,3456,2898,POINT (-72.7568737 42.5260026),25011041501,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Franklin,25011,25011041502,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.1,,,9.5,12.8,3700,3166,POINT (-72.726928 42.5933756),25011041502,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013800101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.2,,,10.6,13.7,4089,3002,POINT (-72.503471 42.1502189),25013800101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013800102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.5,,,11.8,15.2,4438,3120,POINT (-72.4999908 42.1556209),25013800102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013800201,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.5,,,11.8,15.2,6577,5151,POINT (-72.5605022 42.1411661),25013800201,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013800202,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.8,,,12.1,15.6,1435,1112,POINT (-72.533746 42.1487442),25013800202,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013800300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,15.9,,,14.0,17.9,4921,3848,POINT (-72.5754808 42.1369423),25013800300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013800400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.5,,,11.9,15.2,6632,4905,POINT (-72.5857131 42.1270086),25013800400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013800500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,14.1,,,12.5,16.0,3541,2589,POINT (-72.5989734 42.1232518),25013800500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013800600,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,19.0,,,17.0,21.2,2275,1490,POINT (-72.6083159 42.1201085),25013800600,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013800700,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,22.6,,,20.2,25.0,3902,2647,POINT (-72.618003 42.1177328),25013800700,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013800800,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,24.7,,,22.3,27.1,1982,1453,POINT (-72.6037069 42.1102115),25013800800,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013800900,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,24.6,,,22.2,27.3,4225,3027,POINT (-72.5903571 42.1152828),25013800900,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013801101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,22.1,,,19.6,24.7,1993,1669,POINT (-72.5941975 42.1035585),25013801101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013801102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.0,,,11.5,14.7,1155,953,POINT (-72.5852848 42.0979447),25013801102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013801200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,22.9,,,20.5,25.4,2726,2121,POINT (-72.5838586 42.1087779),25013801200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013801300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,17.4,,,15.5,19.5,4859,3451,POINT (-72.5716141 42.1156974),25013801300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013801401,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,16.9,,,15.0,18.8,4269,3075,POINT (-72.5539586 42.1275811),25013801401,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013801402,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,16.2,,,14.4,18.2,2145,1735,POINT (-72.5447039 42.1250324),25013801402,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013801501,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.5,,,11.8,15.2,5523,4285,POINT (-72.5333379 42.121718),25013801501,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013801502,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,17.0,,,15.1,19.0,3403,2507,POINT (-72.5266524 42.1337936),25013801502,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013801503,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,16.2,,,14.4,18.1,4225,3273,POINT (-72.5014403 42.1394672),25013801503,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013801601,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.6,,,8.4,10.9,4959,4255,POINT (-72.5201249 42.1111077),25013801601,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013801602,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.0,,,9.7,12.5,5024,3918,POINT (-72.5078687 42.1241992),25013801602,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013801603,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.7,,,10.1,13.4,4122,3376,POINT (-72.4881183 42.1267663),25013801603,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013801604,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.7,,,9.3,12.2,3723,3129,POINT (-72.4895603 42.1022055),25013801604,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013801605,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,14.1,,,12.5,15.9,4566,3405,POINT (-72.5037021 42.0958097),25013801605,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013801700,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.6,,,9.4,11.8,7845,6344,POINT (-72.5530472 42.1093016),25013801700,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013801800,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,15.5,,,13.8,17.4,4351,2972,POINT (-72.5654791 42.1055652),25013801800,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013801901,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,19.0,,,17.0,20.9,3954,2729,POINT (-72.5714194 42.0950982),25013801901,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013801902,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,20.0,,,17.9,22.4,3556,2650,POINT (-72.5759436 42.1025279),25013801902,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013802000,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,18.6,,,16.6,20.9,2736,1883,POINT (-72.5811535 42.0920203),25013802000,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013802101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,14.8,,,13.0,16.7,6176,4729,POINT (-72.5687935 42.0793013),25013802101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013802200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,15.4,,,13.5,17.2,3594,2522,POINT (-72.5652523 42.0907242),25013802200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013802300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,15.0,,,13.4,16.7,7033,4919,POINT (-72.5559081 42.0919724),25013802300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013802400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.9,,,10.3,13.5,3629,2990,POINT (-72.5406623 42.1020493),25013802400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013802500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.8,,,9.4,12.3,6973,5572,POINT (-72.5279649 42.0898451),25013802500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013802601,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.8,,,12.0,15.6,7351,5402,POINT (-72.5466413 42.081299),25013802601,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013802602,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.7,,,9.2,12.4,2022,1708,POINT (-72.5445884 42.0704803),25013802602,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013810100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.0,,,9.3,12.7,6156,5079,POINT (-72.2759715 42.1820762),25013810100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013810200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.1,,,9.6,12.6,2950,2407,POINT (-72.3288884 42.1943268),25013810200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013810300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.8,,,8.4,11.2,3339,2676,POINT (-72.3784722 42.1715436),25013810300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013810403,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.7,,,11.0,14.6,4033,3306,POINT (-72.4854113 42.1594473),25013810403,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013810404,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.2,,,9.5,13.1,3611,3010,POINT (-72.4488758 42.1647684),25013810404,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013810412,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.5,,,9.8,13.2,6018,5040,POINT (-72.4921333 42.1765547),25013810412,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013810414,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.7,,,8.3,11.3,7340,6212,POINT (-72.4510238 42.1971683),25013810414,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Hampden,25013,25013810601,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.7,,,11.9,15.5,4159,3482,POINT (-72.5820513 42.1652432),25013810601,HLTHOUT,DIABETES,CrdPrv,Diabetes
