condition_id,scenario_id,replication,seed,arrivals,completed,left_before_seen,left_before_seen_percent,median_arrival_to_clinician_minutes,p90_arrival_to_clinician_minutes,median_arrival_to_departure_minutes,clinician_utilization_percent,modeled_overtime_hours,flex_clinician_hours,trigger_count,median_activation_delay_minutes,standard_wait_minutes,language_support_wait_minutes,mobility_support_wait_minutes,language_gap_minutes,mobility_gap_minutes,high_acuity_wait_minutes,low_acuity_wait_minutes,maximum_waiting_queue,fast_track_completed,safety_outcome_status,return_72h_status,conservation_status,synthetic_flag
C01,S00,1,7301501,831,742,89,10.709988,60.000000,166.907322,105.266043,82.418711,8.207356,0.000000,0,0.000000,60.028102,57.995421,58.000000,-2.032681,-2.028102,45.180859,70.000000,15,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S01,100,7302600,924,814,110,11.904762,59.000000,117.913364,103.154330,83.170185,7.874591,40.000000,5,0.000000,59.000000,57.591540,57.740751,-1.408460,-1.259249,44.901429,69.215982,21,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S02,100,7302600,924,869,55,5.952381,71.365712,207.064901,114.856237,89.005711,7.376576,0.000000,17,15.000000,70.584325,75.616141,71.343809,5.031816,0.759483,48.000000,85.303092,27,154,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S03,100,7302600,924,818,106,11.471861,60.000000,120.389513,104.519883,84.412998,8.695609,24.899441,5,15.000000,60.161254,58.408605,60.000000,-1.752649,-0.161254,45.154632,71.924326,21,35,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S00,101,7302601,879,767,112,12.741752,60.563731,137.710203,106.000000,83.959039,9.284728,0.000000,0,0.000000,60.148452,58.945120,66.000000,-1.203332,5.851548,44.814430,69.000000,18,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S01,101,7302601,879,796,83,9.442548,59.000000,111.777636,102.710565,81.170610,8.658691,40.000000,5,0.000000,59.000000,58.175538,61.706425,-0.824462,2.706425,43.000000,69.000000,15,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S02,101,7302601,879,829,50,5.688282,65.000000,169.696216,108.400000,86.278980,9.487891,0.000000,16,15.000000,65.084142,63.853835,70.000000,-1.230307,4.915858,45.605421,74.863293,17,111,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S03,101,7302601,879,800,79,8.987486,59.838876,119.187129,103.000000,81.777580,9.473307,32.235085,5,15.000000,59.347123,58.562709,62.326545,-0.784414,2.979422,43.878488,70.000000,15,33,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S00,102,7302602,860,763,97,11.279070,60.000000,158.654443,103.360016,83.727638,9.373042,0.000000,0,0.000000,60.377921,59.629623,55.853678,-0.748298,-4.524243,44.834136,68.000000,16,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S01,102,7302602,860,782,78,9.069767,57.606476,128.221988,101.315499,80.627771,8.843174,40.000000,5,0.000000,58.000000,56.154273,55.707357,-1.845727,-2.292643,44.000000,68.000000,15,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S02,102,7302602,860,819,41,4.767442,65.000000,199.547572,107.439589,86.046630,10.708869,0.000000,16,15.000000,65.054980,61.865276,67.436149,-3.189704,2.381169,46.000000,72.941491,21,104,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S03,102,7302602,860,784,76,8.837209,59.000000,135.672298,102.398040,83.057666,9.536197,16.079044,4,15.000000,59.807799,57.000000,55.853678,-2.807799,-3.954121,44.000000,68.896794,15,20,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S00,103,7302603,935,800,135,14.438503,61.716216,155.311377,107.631863,88.411690,7.643477,0.000000,0,0.000000,61.000000,60.943895,67.384056,-0.056105,6.384056,46.480379,69.000000,16,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S01,103,7302603,935,830,105,11.229947,59.150415,129.648710,104.066615,85.600172,6.284793,40.000000,5,0.000000,58.209993,61.000000,63.285473,2.790007,5.075479,45.798581,69.000000,15,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S02,103,7302603,935,885,50,5.347594,69.611728,217.819408,112.513389,91.679200,8.707323,0.000000,18,15.000000,69.262140,65.025456,87.468544,-4.236684,18.206403,49.016802,82.021545,23,148,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S03,103,7302603,935,837,98,10.481283,61.000000,126.383212,105.456791,87.543513,7.798800,23.432323,4,15.000000,60.547121,61.679229,64.733563,1.132108,4.186441,47.026034,70.173945,15,30,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S00,104,7302604,849,744,105,12.367491,61.000000,129.339062,105.689642,81.710177,10.262882,0.000000,0,0.000000,60.000000,62.887949,66.698543,2.887949,6.698543,46.000000,69.321848,24,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S01,104,7302604,849,767,82,9.658422,57.154647,106.925813,103.000000,78.880953,9.991233,40.000000,5,0.000000,56.000000,60.233499,65.349271,4.233499,9.349271,44.000000,69.000000,14,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S02,104,7302604,849,803,46,5.418139,66.000000,157.583615,108.902412,83.351751,12.865596,0.000000,16,15.000000,65.049477,66.451272,73.833556,1.401795,8.784079,47.325573,78.058669,22,126,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S03,104,7302604,849,765,84,9.893993,59.885767,118.247945,104.715940,79.955092,11.086609,25.499945,5,15.000000,58.000000,61.927043,69.321848,3.927043,11.321848,45.000000,69.670388,15,21,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S00,105,7302605,827,732,95,11.487304,59.391656,134.361247,105.406628,80.008641,7.070257,0.000000,0,0.000000,59.000000,59.000000,64.386639,0.000000,5.386639,45.477451,70.000000,19,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S01,105,7302605,827,746,81,9.794438,57.000000,102.985952,103.216612,76.687463,6.763408,40.000000,5,0.000000,57.000000,56.325318,62.000000,-0.674682,5.000000,44.380846,69.000000,17,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S02,105,7302605,827,781,46,5.562273,64.603123,181.159794,107.353190,81.890139,7.713032,0.000000,15,15.000000,64.108762,61.616241,70.530461,-2.492520,6.421699,45.054637,75.462158,22,92,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S03,105,7302605,827,750,77,9.310762,58.000000,111.488459,103.800000,78.116486,7.352630,23.942807,5,15.000000,58.000000,57.000000,64.523759,-1.000000,6.523759,44.293341,70.000000,17,25,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S00,106,7302606,873,763,110,12.600229,60.737367,133.434982,106.600000,84.824552,7.158224,0.000000,0,0.000000,60.738009,61.159545,57.756099,0.421536,-2.981911,46.000000,77.121474,21,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S01,106,7302606,873,788,85,9.736541,58.879848,123.684048,104.160604,81.941150,6.345473,40.000000,5,0.000000,59.406249,59.053069,54.000000,-0.353180,-5.406249,44.749293,75.000000,21,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S02,106,7302606,873,824,49,5.612829,66.965640,181.390153,111.317818,87.039383,8.443426,0.000000,15,15.000000,67.694522,68.641236,59.919959,0.946714,-7.774563,47.070744,87.114996,22,113,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S03,106,7302606,873,787,86,9.851088,60.174562,120.411760,106.185140,84.264734,7.125054,15.746381,3,15.000000,61.000000,60.242812,56.000000,-0.757188,-5.000000,45.333240,78.275560,21,21,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S00,107,7302607,852,743,109,12.793427,60.000000,151.377965,105.351140,82.472188,5.423298,0.000000,0,0.000000,60.138454,60.000000,56.000000,-0.138454,-4.138454,46.968568,67.877922,17,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S01,107,7302607,852,759,93,10.915493,58.000000,134.802144,102.400000,79.199874,5.141167,40.000000,5,0.000000,58.562328,57.936582,56.408072,-0.625747,-2.154256,46.582024,66.500000,17,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S02,107,7302607,852,808,44,5.164319,67.537112,190.388665,109.907942,84.566081,5.257384,0.000000,19,15.000000,68.426590,62.885051,62.255323,-5.541539,-6.171267,46.741457,77.902328,21,133,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S03,107,7302607,852,762,90,10.563380,59.000000,135.594337,103.316471,79.897405,5.709141,28.376238,4,15.000000,59.727016,58.091839,59.000000,-1.635177,-0.727016,46.741457,67.755843,17,34,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S00,108,7302608,919,778,141,15.342764,62.806307,196.985161,110.046904,87.280124,8.885818,0.000000,0,0.000000,63.000000,62.062328,59.767951,-0.937672,-3.232049,46.000000,74.249186,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S01,108,7302608,919,807,112,12.187160,60.000000,127.213012,106.203688,84.594443,8.436527,40.000000,5,0.000000,61.000000,59.391675,55.409495,-1.608325,-5.590505,45.000000,71.011783,16,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S02,108,7302608,919,862,57,6.202394,82.633245,268.441211,121.901074,90.836236,9.099392,0.000000,17,15.000000,82.511688,87.398866,88.691499,4.887177,6.179811,47.854013,95.348847,32,142,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S03,108,7302608,919,828,91,9.902067,62.000000,161.953791,108.290920,86.026307,8.296933,33.243687,5,15.000000,62.236161,61.467244,59.703250,-0.768918,-2.532911,45.618882,83.468647,16,48,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S00,109,7302609,886,773,113,12.753950,61.000000,152.373784,105.000000,85.034705,7.488425,0.000000,0,0.000000,60.869422,59.000000,65.186524,-1.869422,4.317102,45.648698,71.000000,17,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S01,109,7302609,886,796,90,10.158014,59.767489,137.758544,104.200000,82.244834,6.539292,40.000000,5,0.000000,59.977343,56.500000,62.596970,-3.477343,2.619627,45.560916,70.818112,17,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S02,109,7302609,886,843,43,4.853273,71.000000,221.130680,112.604821,87.826629,7.013326,0.000000,19,15.000000,71.000000,65.725025,73.736965,-5.274975,2.736965,47.220160,80.066420,23,140,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S03,109,7302609,886,801,85,9.593679,61.000000,140.608925,104.800000,83.848547,7.031359,24.136354,4,15.000000,61.000000,57.000000,63.193940,-4.000000,2.193940,45.759811,72.089484,17,29,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S00,110,7302610,898,773,125,13.919822,61.895818,182.666949,107.200000,86.362556,8.043852,0.000000,0,0.000000,62.000000,62.357977,56.500000,0.357977,-5.500000,45.030507,69.000000,22,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S01,110,7302610,898,792,106,11.804009,58.000000,144.189776,102.674374,82.999959,6.509772,40.000000,5,0.000000,58.000000,60.000000,56.000000,2.000000,-2.000000,43.885949,67.500000,14,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S02,110,7302610,898,852,46,5.122494,76.373824,265.943442,115.487135,89.139094,7.309003,0.000000,18,15.000000,76.827787,73.391091,75.601860,-3.436695,-1.225926,47.103386,80.552993,24,154,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S03,110,7302610,898,806,92,10.244989,60.058945,162.804518,104.807309,84.263870,7.364688,31.723171,5,15.000000,60.924626,60.192777,56.000000,-0.731848,-4.924626,43.776835,69.000000,17,33,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S00,111,7302611,820,742,78,9.512195,59.000000,131.977506,103.169551,81.542211,6.175135,0.000000,0,0.000000,59.425458,58.000000,58.808487,-1.425458,-0.616970,44.000000,70.000000,19,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S01,111,7302611,820,759,61,7.439024,58.000000,116.243063,101.200000,78.195738,6.537281,40.000000,5,0.000000,58.000000,57.000000,55.500000,-1.000000,-2.500000,42.850380,69.000000,16,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S02,111,7302611,820,784,36,4.390244,63.000000,150.680445,106.200000,83.063640,6.345966,0.000000,13,15.000000,63.844173,61.016024,61.394404,-2.828149,-2.449769,45.225187,75.987608,24,83,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S03,111,7302611,820,768,52,6.341463,58.808487,123.117433,102.658285,79.773268,6.799166,27.743166,4,15.000000,59.000000,58.000000,57.500000,-1.000000,-1.500000,43.181327,70.000000,17,29,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S00,112,7302612,885,781,104,11.751412,61.525856,147.130037,108.027990,86.733840,6.946010,0.000000,0,0.000000,60.843193,63.500000,67.000000,2.656807,6.156807,45.975460,71.000000,15,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S01,112,7302612,885,790,95,10.734463,59.000000,136.563154,105.158842,82.659842,6.823115,40.000000,5,0.000000,58.609469,62.953249,60.932227,4.343780,2.322758,44.228215,68.000000,15,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S02,112,7302612,885,832,53,5.988701,66.000000,224.531270,109.918850,88.588304,7.497741,0.000000,16,15.000000,65.000000,66.407404,69.415566,1.407404,4.415566,46.840924,75.154021,22,102,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S03,112,7302612,885,788,97,10.960452,60.843193,137.537345,107.612631,85.159621,7.315304,16.136078,3,15.000000,60.000000,63.000000,66.831677,3.000000,6.831677,45.512748,71.000000,15,10,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S00,113,7302613,846,753,93,10.992908,59.519662,122.235533,103.246409,82.044722,8.299947,0.000000,0,0.000000,59.355009,61.330847,60.000000,1.975838,0.644991,45.444125,70.985187,16,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C02,S01,113,7302613,846,775,71,8.392435,57.635131,109.781821,101.126395,79.341366,8.539614,40.000000,5,0.000000,57.852386,57.387323,56.066299,-0.465063,-1.786087,44.220907,69.000000,12,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
