frame_record_id,split,response_status,response_cell,base_person_weight,split_rule
FRAME-1207,training,respondent,65+|no|middle or high income,14675.42630000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1208,training,nonrespondent,45-64|no|middle or high income,24928.13115100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1209,training,nonrespondent,18-44|yes|lower income,27912.63577200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1210,evaluation,respondent,65+|no|lower income,11315.08206200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1211,training,respondent,18-44|yes|middle or high income,49683.92197300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1212,training,respondent,18-44|yes|middle or high income,51337.23260400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1213,training,respondent,65+|no|middle or high income,17701.25108400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1214,evaluation,respondent,18-44|no|lower income,13811.76027500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1215,evaluation,respondent,65+|no|middle or high income,17160.55362900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1216,evaluation,nonrespondent,65+|no|middle or high income,14664.31995700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1217,evaluation,nonrespondent,45-64|no|middle or high income,48412.30168500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1218,training,nonrespondent,18-44|no|middle or high income,14649.61325700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1219,training,respondent,65+|no|lower income,2568.10665600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1220,evaluation,respondent,65+|no|middle or high income,10822.61423000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1221,evaluation,respondent,65+|no|middle or high income,19595.72427100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1222,training,respondent,65+|no|middle or high income,29426.83408900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1223,training,nonrespondent,65+|yes|middle or high income,17443.05364400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1224,evaluation,respondent,45-64|no|middle or high income,21310.92409800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1225,training,nonrespondent,18-44|yes|middle or high income,15124.81968100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1226,training,respondent,18-44|yes|middle or high income,14224.18633200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1227,training,respondent,65+|no|middle or high income,16858.81741700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1228,evaluation,respondent,65+|no|lower income,10808.94940000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1229,training,respondent,18-44|no|middle or high income,21778.17951300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1230,training,nonrespondent,65+|no|lower income,16102.68159800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1231,training,nonrespondent,18-44|no|middle or high income,16801.97384000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1232,training,nonrespondent,45-64|no|lower income,16899.57500500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1233,training,respondent,65+|no|middle or high income,13714.72737500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1234,training,nonrespondent,65+|no|middle or high income,20891.22497900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1235,evaluation,nonrespondent,65+|yes|lower income,10561.50985500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1236,evaluation,respondent,65+|no|middle or high income,6860.85734400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1237,training,nonrespondent,45-64|no|lower income,12207.79925700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1238,training,respondent,65+|no|middle or high income,8260.19729200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1239,training,nonrespondent,18-44|no|lower income,21828.50160300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1240,evaluation,respondent,65+|no|middle or high income,13491.74389900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1241,training,respondent,65+|no|middle or high income,14324.26068700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1242,training,nonrespondent,65+|no|middle or high income,16667.18270700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1243,training,respondent,65+|yes|middle or high income,38068.88748300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1244,training,nonrespondent,65+|no|middle or high income,4456.12574600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1245,training,respondent,65+|no|middle or high income,7888.31410700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1246,training,respondent,18-44|no|middle or high income,17898.99983800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1247,evaluation,nonrespondent,65+|no|middle or high income,13805.01077400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1248,training,respondent,65+|no|middle or high income,24672.54833600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1249,training,respondent,45-64|yes|middle or high income,3798.30950000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1250,evaluation,nonrespondent,45-64|no|middle or high income,28123.92457300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1251,evaluation,respondent,45-64|no|middle or high income,22783.75207800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1252,training,respondent,65+|no|middle or high income,10893.50548600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1253,training,nonrespondent,18-44|no|middle or high income,17612.64088300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1254,training,respondent,65+|no|middle or high income,16717.78204300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1255,training,respondent,65+|no|middle or high income,24422.73647200,stratified train_test_split test_size 0.30 random_state 20260830
