tract_fips,state_fips,county_fips,tract_code,tract_name,geometry_type,is_valid,is_empty,is_null,aland_sq_m,awater_sq_m,projected_area_sq_m,area_relative_difference
25025160103,25,25025,160103,1601.03,Polygon,1,0,0,477240,54279,531486.9816764027,0.0000602393
25025160200,25,25025,160200,1602,Polygon,1,0,0,222150,0,222135.3666329388,0.0000658716
25025160300,25,25025,160300,1603,Polygon,1,0,0,572063,294165,866175.9957278164,0.0000600353
25025160400,25,25025,160400,1604,Polygon,1,0,0,1299118,3508,1302548.2774441403,0.0000596661
25025160501,25,25025,160501,1605.01,Polygon,1,0,0,385601,0,385577.5808193383,0.0000607342
25025160502,25,25025,160502,1605.02,Polygon,1,0,0,1159995,284308,1444219.6997189687,0.0000576751
25025160601,25,25025,160601,1606.01,Polygon,1,0,0,673912,2395,676265.662800447,0.0000611219
25025160602,25,25025,160602,1606.02,Polygon,1,0,0,730924,0,730882.0233326976,0.0000574296
25025170101,25,25025,170101,1701.01,Polygon,1,0,0,778407,2721,781089.8589166297,0.0000488282
25025170102,25,25025,170102,1701.02,Polygon,1,0,0,684191,0,684149.9845486361,0.0000599474
25025170200,25,25025,170200,1702,Polygon,1,0,0,998542,0,998484.4574004093,0.0000576266
25025170301,25,25025,170301,1703.01,Polygon,1,0,0,1576130,7325,1583368.1131426741,0.0000548717
25025170302,25,25025,170302,1703.02,Polygon,1,0,0,2389610,531870,2921317.7904696721,0.0000555231
25025170400,25,25025,170400,1704,Polygon,1,0,0,2322679,264953,2587482.7525187642,0.0000576772
25025170502,25,25025,170502,1705.02,Polygon,1,0,0,924365,1162508,2086763.5014814932,0.0000524701
25025170503,25,25025,170503,1705.03,Polygon,1,0,0,355315,188926,544211.394638509,0.0000543975
25025170504,25,25025,170504,1705.04,Polygon,1,0,0,586072,404214,990230.5767798112,0.0000559669
25025170601,25,25025,170601,1706.01,Polygon,1,0,0,1287845,85942,1373706.6659433232,0.0000584764
25025170701,25,25025,170701,1707.01,Polygon,1,0,0,508436,153378,661775.8120690004,0.0000577019
25025170702,25,25025,170702,1707.02,Polygon,1,0,0,697331,0,697288.7064784883,0.0000606506
25025170800,25,25025,170800,1708,Polygon,1,0,0,861864,484294,1346078.1399731974,0.0000593244
25025180101,25,25025,180101,1801.01,Polygon,1,0,0,1137875,790743,1928504.010057342,0.0000591045
25025180200,25,25025,180200,1802,Polygon,1,0,0,1067654,240834,1308413.3686129928,0.0000570364
25025180301,25,25025,180301,1803.01,Polygon,1,0,0,721123,281824,1002882.0323888519,0.0000647767
25025180400,25,25025,180400,1804,Polygon,1,0,0,590337,144307,734601.3667251217,0.0000580326
25025180500,25,25025,180500,1805,Polygon,1,0,0,823354,2387274,3210432.3707447029,0.0000609318
25025980101,25,25025,980101,9801.01,MultiPolygon,1,0,0,3270316,5392370,8662115.4274226837,0.0000658655
25025980300,25,25025,980300,9803,Polygon,1,0,0,2081297,27540,2108697.8327779798,0.0000659924
25025980700,25,25025,980700,9807,Polygon,1,0,0,2888945,53061,2941798.7203434631,0.0000704552
25025980900,25,25025,980900,9809,Polygon,1,0,0,1677227,46975,1724082.9425459083,0.0000690508
25025981000,25,25025,981000,9810,Polygon,1,0,0,1134184,4752,1138856.3052709941,0.000069973
25025981100,25,25025,981100,9811,Polygon,1,0,0,2499660,19090,2518572.1707692775,0.0000706022
25025981201,25,25025,981201,9812.01,Polygon,1,0,0,799562,1327740,2127160.9515737104,0.0000663039
25025981202,25,25025,981202,9812.02,Polygon,1,0,0,1696453,850180,2546468.114808342,0.0000647464
25025981300,25,25025,981300,9813,Polygon,1,0,0,6986630,2032636,9018701.563453719,0.0000625812
25025981501,25,25025,981501,9815.01,Polygon,1,0,0,897747,1204481,2102100.208537532,0.0000607886
25025981502,25,25025,981502,9815.02,Polygon,1,0,0,1252194,27490,1279607.4967615728,0.0000597829
25025981600,25,25025,981600,9816,Polygon,1,0,0,586981,158777,745712.6676472428,0.0000607869
25025981700,25,25025,981700,9817,Polygon,1,0,0,313765,14973,328717.8120437106,0.0000614105
25025981800,25,25025,981800,9818,Polygon,1,0,0,714668,371484,1086082.5689201006,0.0000639239
25025981900,25,25025,981900,9819,Polygon,1,0,0,233864,106064,339904.0282695965,0.00007052
25025990101,25,25025,990101,9901.01,Polygon,1,0,0,0,134065900,134057566.9747949243,0.0000621562
25027700100,25,25027,700100,7001,Polygon,1,0,0,99284822,6768398,106052511.9455687255,0.0000066764
25027701101,25,25027,701101,7011.01,Polygon,1,0,0,72975825,1477366,74452751.8883231878,0.0000058978
25027701102,25,25027,701102,7011.02,Polygon,1,0,0,4310016,448335,4758353.8801421234,0.0000006053
25027702201,25,25027,702201,7022.01,Polygon,1,0,0,108239491,1835155,110074589.53024818,0.000000513
25027702202,25,25027,702202,7022.02,Polygon,1,0,0,34123719,822566,34946202.9418146834,0.0000023481
25027703100,25,25027,703100,7031,Polygon,1,0,0,10807150,280078,11086916.0077387039,0.0000281398
25027703200,25,25027,703200,7032,Polygon,1,0,0,26436841,801179,27237522.2807665542,0.000018273
25027703300,25,25027,703300,7033,Polygon,1,0,0,46405120,1681582,48085264.8759513199,0.0000298861
25027704201,25,25027,704201,7042.01,Polygon,1,0,0,62803832,1003921,63805667.42248483,0.0000326853
25027704202,25,25027,704202,7042.02,Polygon,1,0,0,140465049,36294405,176750649.5890036523,0.0000498101
25027705101,25,25027,705101,7051.01,Polygon,1,0,0,40398296,668533,41065380.9111580253,0.0000352618
25027705102,25,25027,705102,7051.02,Polygon,1,0,0,42155546,649283,42803815.9602774903,0.0000236665
25027706100,25,25027,706100,7061,Polygon,1,0,0,106347599,2404684,108747247.4344132543,0.0000463031
25027707100,25,25027,707100,7071,Polygon,1,0,0,10274596,712011,10986246.7967642266,0.0000327857
25027707200,25,25027,707200,7072,Polygon,1,0,0,878435,0,878407.7797955495,0.0000309872
25027707300,25,25027,707300,7073,Polygon,1,0,0,3342584,143804,3486284.0690247905,0.0000298105
25027707400,25,25027,707400,7074,Polygon,1,0,0,14756973,513384,15269993.0362002812,0.0000238347
25027707500,25,25027,707500,7075,Polygon,1,0,0,27897752,1085182,28982246.5520227067,0.0000237191
25027708100,25,25027,708100,7081,Polygon,1,0,0,91792470,4700491,96489750.3435652256,0.0000332735
25027709100,25,25027,709100,7091,Polygon,1,0,0,31853797,1917757,33770205.7469604537,0.0000399227
25027709201,25,25027,709201,7092.01,Polygon,1,0,0,8745892,133060,8878558.224375952,0.0000443493
25027709203,25,25027,709203,7092.03,Polygon,1,0,0,3448481,4794,3453120.4617771963,0.0000447512
25027709204,25,25027,709204,7092.04,Polygon,1,0,0,7254626,11333,7265653.5864701709,0.0000420335
25027709400,25,25027,709400,7094,Polygon,1,0,0,2892595,0,2892482.4536803309,0.0000389084
25027709501,25,25027,709501,7095.01,Polygon,1,0,0,5484839,0,5484634.5846650461,0.0000372692
25027709502,25,25027,709502,7095.02,Polygon,1,0,0,6097272,4716,6101790.7202405427,0.0000323304
25027709600,25,25027,709600,7096,Polygon,1,0,0,3054562,14240,3068691.5136082065,0.0000360031
25027709701,25,25027,709701,7097.01,Polygon,1,0,0,4528209,138136,4666184.3972985735,0.0000344172
25027709702,25,25027,709702,7097.02,Polygon,1,0,0,1290225,0,1290178.8216705194,0.0000357909
25027710100,25,25027,710100,7101,Polygon,1,0,0,5088439,0,5088289.0225984259,0.0000294741
25027710200,25,25027,710200,7102,Polygon,1,0,0,11640131,49210,11688967.682730291,0.0000319366
25027710300,25,25027,710300,7103,Polygon,1,0,0,12034624,337594,12371870.4399912097,0.000028092
25027710400,25,25027,710400,7104,Polygon,1,0,0,1536103,2554,1538607.9416498679,0.0000318839
25027710500,25,25027,710500,7105,Polygon,1,0,0,958119,0,958095.3825717713,0.0000246498
25027710601,25,25027,710601,7106.01,Polygon,1,0,0,1602036,0,1601993.930197668,0.0000262602
25027710602,25,25027,710602,7106.02,Polygon,1,0,0,1605623,10033,1615606.8107222696,0.0000304454
25027710700,25,25027,710700,7107,Polygon,1,0,0,584368,0,584354.7645679021,0.0000226491
25027710800,25,25027,710800,7108,Polygon,1,0,0,2163239,0,2163183.8600425087,0.0000254895
25027711000,25,25027,711000,7110,Polygon,1,0,0,1040904,0,1040878.9541265509,0.0000240617
25027711100,25,25027,711100,7111,Polygon,1,0,0,33810058,360572,34169992.8799650595,0.0000186453
25027712101,25,25027,712101,7121.01,Polygon,1,0,0,34147614,1736156,35883004.5460364074,0.0000213315
25027712102,25,25027,712102,7121.02,Polygon,1,0,0,34193772,1780114,35972872.5884636492,0.0000281708
25027713100,25,25027,713100,7131,Polygon,1,0,0,71143999,1336179,72476789.6862524897,0.0000467481
25027715100,25,25027,715100,7151,Polygon,1,0,0,51659942,345877,52003019.3779030293,0.0000538329
25027716101,25,25027,716101,7161.01,Polygon,1,0,0,3853444,16837,3870063.3227981529,0.0000562433
25027716102,25,25027,716102,7161.02,Polygon,1,0,0,6990028,4133044,11122421.179286303,0.0000585109
25027716200,25,25027,716200,7162,Polygon,1,0,0,2115911,14606,2130400.552637395,0.0000546569
25027716300,25,25027,716300,7163,Polygon,1,0,0,1681175,0,1681078.5367368162,0.0000573785
25027717100,25,25027,717100,7171,Polygon,1,0,0,33597231,521374,34116541.589389801,0.0000604776
25027718100,25,25027,718100,7181,Polygon,1,0,0,41588110,9568470,51153335.734224163,0.0000634183
25027719100,25,25027,719100,7191,Polygon,1,0,0,79295016,2752995,82043651.8276484162,0.0000531295
25027720100,25,25027,720100,7201,Polygon,1,0,0,91767894,1032232,92795410.0888666958,0.0000508179
25027721101,25,25027,721101,7211.01,Polygon,1,0,0,53925831,1033076,54955387.2816583365,0.0000640427
25027721103,25,25027,721103,7211.03,Polygon,1,0,0,59966595,1249491,61212504.4827564508,0.0000585061
25027721104,25,25027,721104,7211.04,Polygon,1,0,0,31007894,1697502,32703316.7935997583,0.0000635738
25027722100,25,25027,722100,7221,Polygon,1,0,0,114858654,718803,115570987.8976751268,0.000055972
25027723100,25,25027,723100,7231,Polygon,1,0,0,153750249,6254217,159994143.7934668064,0.000064512
25027724100,25,25027,724100,7241,Polygon,1,0,0,53029583,1640796,54666557.8858050182,0.0000698937
25027725100,25,25027,725100,7251,Polygon,1,0,0,55085966,1756793,56838812.395508036,0.0000694302
25027726100,25,25027,726100,7261,Polygon,1,0,0,79619818,2838595,82452661.7695105821,0.000069747
25027726200,25,25027,726200,7262,Polygon,1,0,0,5463697,161685,5624985.0407938575,0.0000705657
25027727100,25,25027,727100,7271,Polygon,1,0,0,38043661,1980546,40021521.6716685817,0.0000670926
25027728100,25,25027,728100,7281,Polygon,1,0,0,35699009,2383311,38079818.1452530921,0.000065696
25027728200,25,25027,728200,7282,Polygon,1,0,0,4167271,0,4166996.095464509,0.0000659675
25027728300,25,25027,728300,7283,Polygon,1,0,0,7614440,83480,7697426.5648955023,0.0000640998
25027728400,25,25027,728400,7284,Polygon,1,0,0,43386202,737257,44120777.6574058831,0.0000607691
25027729100,25,25027,729100,7291,Polygon,1,0,0,28305857,2359248,30663207.3612473011,0.0000618827
25027729200,25,25027,729200,7292,Polygon,1,0,0,5241993,0,5241658.8048890103,0.0000637534
25027730100,25,25027,730100,7301,Polygon,1,0,0,5625835,9057,5634510.2447015634,0.0000677485
25027730200,25,25027,730200,7302,Polygon,1,0,0,4059335,10906,4069969.4396693171,0.0000667185
25027730300,25,25027,730300,7303,Polygon,1,0,0,2005168,0,2005034.1472474909,0.0000667539
25027730401,25,25027,730401,7304.01,Polygon,1,0,0,2691315,28341,2719470.0717822686,0.0000683646
25027730402,25,25027,730402,7304.02,Polygon,1,0,0,720557,0,720509.0323239396,0.0000665703
25027730500,25,25027,730500,7305,Polygon,1,0,0,2743342,807648,3550745.1835669531,0.0000689431
25027730600,25,25027,730600,7306,Polygon,1,0,0,6292474,30242,6322280.5208493397,0.0000688753
25027730700,25,25027,730700,7307,Polygon,1,0,0,8478690,111549,8589649.5856130663,0.0000686144
25027730801,25,25027,730801,7308.01,Polygon,1,0,0,3158636,7980,3166398.2294710511,0.0000687707
25027730802,25,25027,730802,7308.02,Polygon,1,0,0,1046316,0,1046245.0998248697,0.0000677617
25027730901,25,25027,730901,7309.01,Polygon,1,0,0,1226525,0,1226438.372401661,0.0000706285
25027730902,25,25027,730902,7309.02,Polygon,1,0,0,1857423,156565,2013846.8651321372,0.0000700773
25027731001,25,25027,731001,7310.01,Polygon,1,0,0,4001037,15776,4016529.3909913907,0.0000706055
25027731002,25,25027,731002,7310.02,Polygon,1,0,0,2649913,370754,3020460.5489624636,0.0000683462
25027731101,25,25027,731101,7311.01,Polygon,1,0,0,1380727,10604,1391230.6219850988,0.0000721453
25027731102,25,25027,731102,7311.02,Polygon,1,0,0,893827,0,893764.5912923309,0.0000698219
25027731202,25,25027,731202,7312.02,Polygon,1,0,0,99199,0,99191.2976547215,0.0000776454
25027731203,25,25027,731203,7312.03,Polygon,1,0,0,751562,9011,760519.8274972627,0.0000699111
25027731204,25,25027,731204,7312.04,Polygon,1,0,0,411259,3082,414311.7156471927,0.0000706769
25027731300,25,25027,731300,7313,Polygon,1,0,0,743090,7345,750382.1501208795,0.0000704257
25027731400,25,25027,731400,7314,Polygon,1,0,0,729166,0,729117.1697605838,0.0000669672
25027731500,25,25027,731500,7315,Polygon,1,0,0,608883,0,608841.1527303137,0.0000687279
25027731601,25,25027,731601,7316.01,Polygon,1,0,0,698405,18712,717070.2719640074,0.000065161
25027731602,25,25027,731602,7316.02,Polygon,1,0,0,547111,0,547072.2688201907,0.0000707922
25027731700,25,25027,731700,7317,Polygon,1,0,0,1258338,0,1258248.2463005716,0.0000713272
25027731801,25,25027,731801,7318.01,Polygon,1,0,0,1048122,41837,1089881.7762568234,0.0000708501
25027731802,25,25027,731802,7318.02,Polygon,1,0,0,536077,0,536039.4193698064,0.000070103
25027731900,25,25027,731900,7319,Polygon,1,0,0,1089768,0,1089695.326771121,0.0000666869
25027732001,25,25027,732001,7320.01,Polygon,1,0,0,1123442,4552,1127918.9084361619,0.0000665709
25027732002,25,25027,732002,7320.02,Polygon,1,0,0,5941274,375511,6316343.7441992136,0.0000698545
25027732201,25,25027,732201,7322.01,Polygon,1,0,0,1412303,184085,1596274.617144675,0.0000710246
25027732202,25,25027,732202,7322.02,Polygon,1,0,0,1715783,10957,1726622.5502361089,0.0000680182
25027732203,25,25027,732203,7322.03,Polygon,1,0,0,1144879,0,1144804.6819389896,0.0000649135
25027732301,25,25027,732301,7323.01,Polygon,1,0,0,2833627,53698,2887116.4417182328,0.0000722324
25027732302,25,25027,732302,7323.02,Polygon,1,0,0,888683,0,888621.9873298066,0.0000686552
25027732400,25,25027,732400,7324,Polygon,1,0,0,994658,0,994586.6997974849,0.0000716831
25027732500,25,25027,732500,7325,Polygon,1,0,0,797541,0,797485.2957579027,0.000069845
25027732600,25,25027,732600,7326,Polygon,1,0,0,604369,0,604327.4746190635,0.0000687087
25027732700,25,25027,732700,7327,Polygon,1,0,0,855487,921,856344.4848112767,0.0000741646
25027732801,25,25027,732801,7328.01,Polygon,1,0,0,3485665,128114,3613520.870301255,0.0000714293
25027732802,25,25027,732802,7328.02,Polygon,1,0,0,5578493,25338,5603439.7887679469,0.0000698114
25027732901,25,25027,732901,7329.01,Polygon,1,0,0,4930718,58414,4988782.9582586838,0.0000699604
25027732902,25,25027,732902,7329.02,Polygon,1,0,0,874633,25314,899882.8465708595,0.0000712858
25027733000,25,25027,733000,7330,Polygon,1,0,0,1683885,10042,1693814.4205970396,0.0000664606
25027733101,25,25027,733101,7331.01,Polygon,1,0,0,2907930,158396,3066105.0801112433,0.0000720471
25027733102,25,25027,733102,7331.02,Polygon,1,0,0,1637203,133662,1770736.591748158,0.0000725116
25027735100,25,25027,735100,7351,Polygon,1,0,0,36394710,2131674,38523684.5791544914,0.0000700668
25027735200,25,25027,735200,7352,Polygon,1,0,0,23853341,1427515,25279085.4408061467,0.0000700356
25027736100,25,25027,736100,7361,Polygon,1,0,0,12531759,1179051,13709838.6289181635,0.0000708471
25027736200,25,25027,736200,7362,Polygon,1,0,0,6496109,439512,6935129.1970791714,0.0000709097
25027736300,25,25027,736300,7363,Polygon,1,0,0,4135344,143969,4279006.6428505853,0.0000715903
25027736400,25,25027,736400,7364,Polygon,1,0,0,4026795,17631,4044140.5384945381,0.0000705815
25027736500,25,25027,736500,7365,Polygon,1,0,0,12919608,628211,13546866.3397939987,0.0000703183
25027737100,25,25027,737100,7371,Polygon,1,0,0,25075015,1108948,26182108.6054396294,0.0000708218
25027737200,25,25027,737200,7372,Polygon,1,0,0,1477855,43671,1521421.3252558296,0.0000687959
25027737300,25,25027,737300,7373,Polygon,1,0,0,14149202,734936,14883084.6106052175,0.0000707726
25027738100,25,25027,738100,7381,Polygon,1,0,0,10277909,271501,10548662.0264077671,0.0000709019
25027738201,25,25027,738201,7382.01,Polygon,1,0,0,11338277,328511,11665964.9840590525,0.0000705435
25027738202,25,25027,738202,7382.02,Polygon,1,0,0,27317090,162980,27478116.2184987441,0.0000710981
25027739101,25,25027,739101,7391.01,Polygon,1,0,0,8063152,1726821,9789283.8022842743,0.0000703983
25027739102,25,25027,739102,7391.02,Polygon,1,0,0,11266440,33162,11298806.220841594,0.0000704254
25027739201,25,25027,739201,7392.01,Polygon,1,0,0,2135432,121039,2256314.9737181393,0.0000691461
25027739202,25,25027,739202,7392.02,Polygon,1,0,0,2636096,253525,2889417.2487163479,0.0000705114
25027739300,25,25027,739300,7393,Polygon,1,0,0,2716033,0,2715849.3849402601,0.0000676041
25027739401,25,25027,739401,7394.01,Polygon,1,0,0,6301039,15421,6316031.814200256,0.0000677889
25027739402,25,25027,739402,7394.02,Polygon,1,0,0,3763147,29381,3792272.4291058625,0.000067388
25027739500,25,25027,739500,7395,Polygon,1,0,0,16842824,445057,17286712.3147813752,0.0000676014
25027740101,25,25027,740101,7401.01,Polygon,1,0,0,24671185,124437,24793989.6118171886,0.0000658337
25027740102,25,25027,740102,7401.02,Polygon,1,0,0,18519429,541133,19059299.3964216486,0.0000662417
25027740200,25,25027,740200,7402,Polygon,1,0,0,4651984,39924,4691596.8179317862,0.0000663231
25027741101,25,25027,741101,7411.01,Polygon,1,0,0,16046558,3497435,19542671.2299667262,0.0000676305
25027741102,25,25027,741102,7411.02,Polygon,1,0,0,20238780,423047,20660433.8271047659,0.0000674274
25027742300,25,25027,742300,7423,Polygon,1,0,0,4890154,43118,4932922.2607766371,0.000070894
25027742401,25,25027,742401,7424.01,Polygon,1,0,0,13810500,218660,14028176.5131260063,0.000070103
25027742402,25,25027,742402,7424.02,Polygon,1,0,0,11186052,1101868,12287066.5784733444,0.0000694521
25027743100,25,25027,743100,7431,Polygon,1,0,0,55941902,610404,56548314.9255197868,0.0000705732
25027744102,25,25027,744102,7441.02,Polygon,1,0,0,5355328,84203,5439152.0468464168,0.0000696665
25027744103,25,25027,744103,7441.03,Polygon,1,0,0,9671140,110773,9781226.6403276976,0.0000701662
25027744104,25,25027,744104,7441.04,Polygon,1,0,0,5761650,28672,5789912.5177461458,0.0000707184
25027744201,25,25027,744201,7442.01,Polygon,1,0,0,4405652,5197,4410543.1270350674,0.0000693456
25027744202,25,25027,744202,7442.02,Polygon,1,0,0,9610203,474102,10083598.9860490076,0.0000700112
25027744300,25,25027,744300,7443,Polygon,1,0,0,1164056,962,1164935.9580078647,0.0000704212
25027744400,25,25027,744400,7444,Polygon,1,0,0,2238031,2223,2240093.4175300249,0.0000716805
25027745100,25,25027,745100,7451,Polygon,1,0,0,13403958,443734,13846741.6256058533,0.0000686305
25027746100,25,25027,746100,7461,Polygon,1,0,0,46027517,553484,46577873.7570743039,0.0000671356
25027747101,25,25027,747101,7471.01,Polygon,1,0,0,14722830,587363,15309232.2048599552,0.0000627553
25027747102,25,25027,747102,7471.02,Polygon,1,0,0,14055536,238203,14292837.6801141649,0.000063057
25027748100,25,25027,748100,7481,Polygon,1,0,0,12592203,143333,12734730.5255324598,0.0000632462
25027749100,25,25027,749100,7491,Polygon,1,0,0,67071740,1412546,68479887.1896121651,0.0000642309
25027749200,25,25027,749200,7492,Polygon,1,0,0,9560489,341548,9901367.9074798264,0.0000675712
25027750100,25,25027,750100,7501,Polygon,1,0,0,8092440,620052,8711899.9932263028,0.0000679492
25027750200,25,25027,750200,7502,Polygon,1,0,0,30524409,1283396,31805588.9164195359,0.0000696711
25027750300,25,25027,750300,7503,Polygon,1,0,0,6102671,131515,6233745.5928982124,0.0000706439
25027751101,25,25027,751101,7511.01,Polygon,1,0,0,52136806,1964604,54097677.1928365752,0.0000689965
25027751102,25,25027,751102,7511.02,Polygon,1,0,0,31816305,2218445,34032380.79626102,0.0000696113
25027752101,25,25027,752101,7521.01,Polygon,1,0,0,30289590,354791,30642392.3817333393,0.0000648934
25027752102,25,25027,752102,7521.02,Polygon,1,0,0,64105602,3413444,67514751.7370595038,0.0000636008
25027753100,25,25027,753100,7531,Polygon,1,0,0,58084889,1735630,59816366.7807416767,0.0000694113
25027753200,25,25027,753200,7532,Polygon,1,0,0,10594163,614855,11208246.5821942687,0.0000688212
25027754100,25,25027,754100,7541,Polygon,1,0,0,25634425,5089085,30721540.8230714165,0.0000640935
25027754200,25,25027,754200,7542,Polygon,1,0,0,2486278,615594,3101672.2641844777,0.000064392
25027754300,25,25027,754300,7543,Polygon,1,0,0,1052235,39252,1091414.1722727807,0.0000667234
25027754400,25,25027,754400,7544,Polygon,1,0,0,2832168,56506,2888493.1534291399,0.0000626054
25027755100,25,25027,755100,7551,Polygon,1,0,0,3075680,370008,3445471.5514969695,0.0000628172
25027755201,25,25027,755201,7552.01,Polygon,1,0,0,18351061,1192026,19541827.2466229796,0.0000644603
25027755202,25,25027,755202,7552.02,Polygon,1,0,0,32528847,1180304,33706985.3066045493,0.0000642465
25027756101,25,25027,756101,7561.01,Polygon,1,0,0,35008063,903550,35909100.764045082,0.0000699561
25027756102,25,25027,756102,7561.02,Polygon,1,0,0,74237520,3272015,77504171.0769883245,0.0000692034
25027757100,25,25027,757100,7571,Polygon,1,0,0,9902320,173275,10074915.1854208168,0.0000674714
25027757200,25,25027,757200,7572,Polygon,1,0,0,838713,26682,865341.1054762324,0.0000622774
25027757300,25,25027,757300,7573,Polygon,1,0,0,932626,20079,952643.5985270774,0.0000644496
25027757400,25,25027,757400,7574,Polygon,1,0,0,1872829,9196,1881897.8659005873,0.0000675518
25027757500,25,25027,757500,7575,Polygon,1,0,0,38870418,1383687,40251522.5666304827,0.0000641533
25027758101,25,25027,758101,7581.01,Polygon,1,0,0,39445143,1185857,40628340.1897495314,0.0000654626
25027758103,25,25027,758103,7581.03,Polygon,1,0,0,38218997,2698115,40914253.2164154202,0.0000698677
25027758104,25,25027,758104,7581.04,Polygon,1,0,0,18764640,613589,19376897.1640717648,0.0000687285
25027759100,25,25027,759100,7591,Polygon,1,0,0,25547239,1447145,26992469.9444910251,0.0000709057
25027760100,25,25027,760100,7601,Polygon,1,0,0,40214973,2736279,42948213.3814671785,0.0000707457
25027761100,25,25027,761100,7611,Polygon,1,0,0,71311785,267202,71573919.6068866849,0.0000707944
25027761200,25,25027,761200,7612,Polygon,1,0,0,23468249,865066,24331642.0848460868,0.00006875
25027761300,25,25027,761300,7613,Polygon,1,0,0,10126517,535246,10661017.6842445005,0.0000699055
25027761401,25,25027,761401,7614.01,Polygon,1,0,0,42913109,1640138,44551231.7650004104,0.0000452321
25027761402,25,25027,761402,7614.02,Polygon,1,0,0,25568172,209089,25776289.7916872427,0.0000376769
