tract_fips,county_fips,county_name,tract_modeled_prevalence_percent,tract_map_class,county_weighted_tract_summary_percent,county_summary_class,absolute_difference_percentage_points,class_changes_after_aggregation,interpretation_limit
25001010100,25001,Barnstable,12.1,10.0% to less than 15.0%,10.5608592651,10.0% to less than 15.0%,1.5391407349,0,tract and county summaries answer different area-level questions; neither supports individual inference
25015822700,25015,Hampshire,10.9,10.0% to less than 15.0%,8.2264330198,5.0% to less than 10.0%,2.6735669802,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017300100,25017,Middlesex,8.9,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.5520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017301101,25017,Middlesex,9.5,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,1.1520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017301102,25017,Middlesex,9.1,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.7520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017310101,25017,Middlesex,9.1,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.7520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017310102,25017,Middlesex,13.1,10.0% to less than 15.0%,8.3479943094,5.0% to less than 10.0%,4.7520056906,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017310200,25017,Middlesex,11.4,10.0% to less than 15.0%,8.3479943094,5.0% to less than 10.0%,3.0520056906,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017310300,25017,Middlesex,11.3,10.0% to less than 15.0%,8.3479943094,5.0% to less than 10.0%,2.9520056906,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017310400,25017,Middlesex,13.2,10.0% to less than 15.0%,8.3479943094,5.0% to less than 10.0%,4.8520056906,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017310500,25017,Middlesex,8.8,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.4520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017310601,25017,Middlesex,10.8,10.0% to less than 15.0%,8.3479943094,5.0% to less than 10.0%,2.4520056906,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017310602,25017,Middlesex,10.2,10.0% to less than 15.0%,8.3479943094,5.0% to less than 10.0%,1.8520056906,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017310700,25017,Middlesex,10.3,10.0% to less than 15.0%,8.3479943094,5.0% to less than 10.0%,1.9520056906,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017311100,25017,Middlesex,11.1,10.0% to less than 15.0%,8.3479943094,5.0% to less than 10.0%,2.7520056906,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017311200,25017,Middlesex,14.2,10.0% to less than 15.0%,8.3479943094,5.0% to less than 10.0%,5.8520056906,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017311300,25017,Middlesex,11.6,10.0% to less than 15.0%,8.3479943094,5.0% to less than 10.0%,3.2520056906,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017311400,25017,Middlesex,9.2,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.8520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017311500,25017,Middlesex,10.5,10.0% to less than 15.0%,8.3479943094,5.0% to less than 10.0%,2.1520056906,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017311600,25017,Middlesex,10.5,10.0% to less than 15.0%,8.3479943094,5.0% to less than 10.0%,2.1520056906,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017311700,25017,Middlesex,12.5,10.0% to less than 15.0%,8.3479943094,5.0% to less than 10.0%,4.1520056906,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017311800,25017,Middlesex,13.7,10.0% to less than 15.0%,8.3479943094,5.0% to less than 10.0%,5.3520056906,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017311900,25017,Middlesex,15.1,15.0% to less than 20.0%,8.3479943094,5.0% to less than 10.0%,6.7520056906,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017312000,25017,Middlesex,10.9,10.0% to less than 15.0%,8.3479943094,5.0% to less than 10.0%,2.5520056906,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017312100,25017,Middlesex,9.8,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,1.4520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017312200,25017,Middlesex,9.8,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,1.4520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017312300,25017,Middlesex,9.8,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,1.4520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017312400,25017,Middlesex,14.8,10.0% to less than 15.0%,8.3479943094,5.0% to less than 10.0%,6.4520056906,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017312501,25017,Middlesex,10.6,10.0% to less than 15.0%,8.3479943094,5.0% to less than 10.0%,2.2520056906,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017312502,25017,Middlesex,9.3,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.9520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017313101,25017,Middlesex,8.3,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.0479943094,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017313102,25017,Middlesex,8.7,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.3520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017314101,25017,Middlesex,9.2,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.8520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017314102,25017,Middlesex,9.3,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.9520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017314200,25017,Middlesex,10.3,10.0% to less than 15.0%,8.3479943094,5.0% to less than 10.0%,1.9520056906,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017314301,25017,Middlesex,9.1,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.7520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017314302,25017,Middlesex,8.2,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.1479943094,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017315100,25017,Middlesex,8.8,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.4520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017315200,25017,Middlesex,9.1,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.7520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017315401,25017,Middlesex,10.9,10.0% to less than 15.0%,8.3479943094,5.0% to less than 10.0%,2.5520056906,1,tract and county summaries answer different area-level questions; neither supports individual inference
25017315402,25017,Middlesex,8.7,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.3520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017315403,25017,Middlesex,8.6,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.2520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017315500,25017,Middlesex,9.1,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.7520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017316101,25017,Middlesex,8.3,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.0479943094,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017316102,25017,Middlesex,8.6,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.2520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017316201,25017,Middlesex,9,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.6520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017316202,25017,Middlesex,9.1,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.7520056906,0,tract and county summaries answer different area-level questions; neither supports individual inference
25017316300,25017,Middlesex,8.3,5.0% to less than 10.0%,8.3479943094,5.0% to less than 10.0%,0.0479943094,0,tract and county summaries answer different area-level questions; neither supports individual inference
